Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Reins_Claims_Reported,Reins_Claims_Paid,Reins_Claims_Outstanding,Net_Claims_Reported,Net_Claims_Paid,Net_Claims_Outstanding,Gross_Ultimate_Estimate,Net_Ultimate_Estimate
1221,2024-12-31,Fire and other damage to property insurance,2015,6,9837739.284721106,8853965.356248997,983773.9284721091,4643900.522346,3874315.762011167,769584.7603348331,5193838.762375106,4979649.5942378305,214189.1681372756,,
1221,2024-12-31,Fire and other damage to property insurance,2015,7,10572974.315232437,10044325.599470815,528648.7157616224,4699287.78062815,3395900.09801469,1303387.6826134603,5873686.534604287,6648425.501456125,-774738.9668518379,,
1221,2024-12-31,Fire and other damage to property insurance,2015,8,11079642.027671473,10525659.926287899,553982.1013835743,3482338.1909995223,3977978.280838101,-495640.08983857883,7597303.83667195,6547681.645449798,1049622.1912221527,,
1221,2024-12-31,Fire and other damage to property insurance,2015,9,11988268.653547026,11388855.220869675,599413.4326773509,4523037.938131226,4168991.075201523,354046.8629297032,7465230.7154158,7219864.145668153,245366.56974764727,16831591.143446617,10098954.686067969
1221,2024-12-31,Fire and other damage to property insurance,2016,0,11903853.649441833,169927.00807264016,11733926.641369192,4488872.823003025,56355.97758416459,4432516.84541886,7414980.826438808,113571.03048847558,7301409.795950333,,
1221,2024-12-31,Fire and other damage to property insurance,2016,1,11154212.845553782,4461685.138221513,6692527.707332269,3582118.703676433,1931738.1207128202,1650380.5829636126,7572094.1418773495,2529947.017508692,5042147.124368657,,
1221,2024-12-31,Fire and other damage to property insurance,2016,2,12194567.163769599,6097283.5818847995,6097283.5818847995,4143511.038155206,2971026.490101864,1172484.548053342,8051056.1256143935,3126257.0917829354,4924799.033831459,,
1221,2024-12-31,Fire and other damage to property insurance,2016,3,13369890.604200048,8021934.36252003,5347956.241680019,5181574.02809375,2441278.3715534536,2740295.656540296,8188316.576106299,5580655.990966576,2607660.5851397226,,
1221,2024-12-31,Fire and other damage to property insurance,2016,4,15244035.800293334,10670825.060205333,4573210.740088001,6100807.573036242,3887728.3101989296,2213079.2628373126,9143228.227257092,6783096.750006404,2360131.477250688,,
1221,2024-12-31,Fire and other damage to property insurance,2016,5,16339460.5134784,13071568.41078272,3267892.1026956793,6131832.016159084,5678976.725107307,452855.2910517771,10207628.497319316,7392591.685675414,2815036.811643902,,
1221,2024-12-31,Fire and other damage to property insurance,2016,6,18390203.700616866,16551183.330555182,1839020.3700616844,7469183.448613669,6917846.438574433,551337.0100392355,10921020.252003197,9633336.891980749,1287683.360022448,,
1221,2024-12-31,Fire and other damage to property insurance,2016,7,19265938.40462784,18302641.484396446,963296.9202313945,6886919.221737369,6083415.907056127,803503.3146812422,12379019.182890471,12219225.57734032,159793.60555015132,,
1221,2024-12-31,Fire and other damage to property insurance,2016,8,20742960.356210113,19705812.338399608,1037148.0178105049,7155851.620233823,7958975.762326912,-803124.1420930894,13587108.73597629,11746836.576072697,1840272.1599035934,31791007.512964036,19074604.50777842
1221,2024-12-31,Fire and other damage to property insurance,2017,0,11794547.81952547,692000.204800336,11102547.614725133,5052019.315483186,320708.7777429686,4731310.5377402175,6742528.504042283,371291.42705736746,6371237.076984915,,
1221,2024-12-31,Fire and other damage to property insurance,2017,1,10515540.365527714,4206216.146211086,6309324.219316628,3690962.3499047267,1482733.4472036376,2208228.902701089,6824578.0156229865,2723482.6990074483,4101095.316615538,,
1221,2024-12-31,Fire and other damage to property insurance,2017,2,11406078.501580445,5703039.250790223,5703039.250790223,4118607.715647434,2560212.576764883,1558395.1388825509,7287470.785933011,3142826.6740253395,4144644.1119076717,,
1221,2024-12-31,Fire and other damage to property insurance,2017,3,12778041.053394979,7666824.632036989,5111216.42135799,4393845.140551009,3382959.532748795,1010885.6078022141,8384195.91284397,4283865.0992881935,4100330.813555776,,
1221,2024-12-31,Fire and other damage to property insurance,2017,4,14811185.415382786,10367829.79076795,4443355.624614837,5792116.703507738,4557852.121760298,1234264.5817474406,9019068.711875048,5809977.6690076515,3209091.042867396,,
1221,2024-12-31,Fire and other damage to property insurance,2017,5,15816599.806862568,12653279.845490055,3163319.9613725133,5250836.702131446,4803563.34602411,447273.35610733647,10565763.104731122,7849716.499465945,2716046.605265177,,
1221,2024-12-31,Fire and other damage to property insurance,2017,6,17355707.699954774,15620136.929959299,1735570.7699954752,8497539.438750753,4900820.936125832,3596718.5026249215,8858168.261204021,10719315.993833467,-1861147.7326294463,,
1221,2024-12-31,Fire and other damage to property insurance,2017,7,18654137.204764035,17721430.344525833,932706.8602382019,6823384.095849892,7118031.16004422,-294647.06419432815,11830753.108914142,10603399.184481613,1227353.9244325291,30320994.010582823,18192596.406349692
1221,2024-12-31,Fire and other damage to property insurance,2018,0,1596348.6873628777,392638.63233461056,1203710.0550282672,655761.4381517367,153174.80844703113,502586.6297047056,940587.2492111409,239463.82388757943,701123.4253235615,,
1221,2024-12-31,Fire and other damage to property insurance,2018,1,2058105.7025964449,823242.281038578,1234863.421557867,740112.3139335576,310049.7439232258,430062.5700103318,1317993.3886628873,513192.5371153522,804800.851547535,,
1221,2024-12-31,Fire and other damage to property insurance,2018,2,2431966.076114927,1215983.0380574635,1215983.0380574635,1200035.764300086,471474.41207217576,728561.3522279103,1231930.3118148409,744508.6259852877,487421.6858295532,,
1221,2024-12-31,Fire and other damage to property insurance,2018,3,2624870.4751144513,1574922.285068671,1049948.1900457803,1231878.3699612934,606945.2261375014,624933.143823792,1392992.1051531578,967977.0589311696,425015.0462219883,,
1221,2024-12-31,Fire and other damage to property insurance,2018,4,2927356.053763304,2049149.2376343126,878206.8161289913,1013416.5121148529,919454.3021644678,93962.20995038515,1913939.541648451,1129694.9354698448,784244.6061786062,,
1221,2024-12-31,Fire and other damage to property insurance,2018,5,3197253.5532370205,2557802.842589617,639450.7106474037,1476513.7840605956,1166732.9320109016,309780.85204969393,1720739.769176425,1391069.9105787151,329669.8585977098,,
1221,2024-12-31,Fire and other damage to property insurance,2018,6,3412996.5414043204,3071696.887263889,341299.65414043143,1512391.29421322,1413013.9930883627,99377.30112485727,1900605.2471911004,1658682.8941755262,241922.35301557416,6078895.131943925,3647337.079166355
1221,2024-12-31,Fire and other damage to property insurance,2019,0,4825245.654148359,3810.2391814350663,4821435.414966924,1882717.874749974,1411.642354936416,1881306.2323950378,2942527.7793983845,2398.5968264986504,2940129.1825718856,,
1221,2024-12-31,Fire and other damage to property insurance,2019,1,7132207.721174624,2852883.08846985,4279324.632704774,2407891.942844357,1346369.9870765267,1061521.9557678301,4724315.7783302665,1506513.1013933232,3217802.676936943,,
1221,2024-12-31,Fire and other damage to property insurance,2019,2,7874657.748292861,3937328.8741464303,3937328.8741464303,2719008.453317129,1559744.5292047116,1159263.9241124175,5155649.2949757315,2377584.3449417185,2778064.950034013,,
1221,2024-12-31,Fire and other damage to property insurance,2019,3,8949340.038724873,5369604.023234924,3579736.015489949,3069776.1815584083,1902838.0973678867,1166938.0841905216,5879563.857166465,3466765.925867038,2412797.9312994275,,
1221,2024-12-31,Fire and other damage to property insurance,2019,4,9672043.68553986,6770430.579877902,2901613.1056619585,4291408.751874443,3073896.039249608,1217512.7126248353,5380634.933665417,3696534.540628294,1684100.3930371231,,
1221,2024-12-31,Fire and other damage to property insurance,2019,5,10778531.025372308,8622824.820297847,2155706.205074461,4772921.133376932,3856015.8388361195,916905.2945408123,6005609.891995376,4766808.981461727,1238800.910533649,20574825.83520778,12344895.501124667
1221,2024-12-31,Fire and other damage to property insurance,2020,0,4413046.7598671,1086975.7121643843,3326071.0477027157,1504393.0431354577,366564.08811135386,1137828.9550241039,2908653.7167316424,720411.6240530305,2188242.092678612,,
1221,2024-12-31,Fire and other damage to property insurance,2020,1,3745698.170490775,1498279.26819631,2247418.902294465,1227374.3168569137,673674.8430071229,553699.4738497909,2518323.853633861,824604.425189187,1693719.428444674,,
1221,2024-12-31,Fire and other damage to property insurance,2020,2,4366518.949884019,2183259.4749420094,2183259.4749420094,1993695.0653212853,980831.4562449896,1012863.6090762956,2372823.8845627336,1202428.0186970197,1170395.865865714,,
1221,2024-12-31,Fire and other damage to property insurance,2020,3,4916963.621837238,2950178.173102343,1966785.4487348949,2150057.0137094194,895883.9834136682,1254173.030295751,2766906.6081278184,2054294.1896886746,712612.4184391438,,
1221,2024-12-31,Fire and other damage to property insurance,2020,4,5323382.208829547,3726367.5461806827,1597014.6626488646,2276088.910942151,1124874.8101325464,1151214.1008096049,3047293.297887396,2601492.7360481364,445800.5618392597,11222398.745501388,6733439.2473008325
1221,2024-12-31,Fire and other damage to property insurance,2021,0,2401514.4338099593,492808.67353151145,1908705.760278448,847912.1790199484,215649.4129950279,632262.7660249204,1553602.2547900109,277159.26053648355,1276442.9942535274,,
1221,2024-12-31,Fire and other damage to property insurance,2021,1,2293855.3926386875,917542.157055475,1376313.2355832125,828904.9619401715,281875.80973368784,547029.1522064838,1464950.4306985158,635666.3473217872,829284.0833767287,,
1221,2024-12-31,Fire and other damage to property insurance,2021,2,2612929.0696421443,1306464.5348210721,1306464.5348210721,964264.8076400488,419762.28991365794,544502.5177263909,1648664.2620020956,886702.2449074142,761962.0170946814,,
1221,2024-12-31,Fire and other damage to property insurance,2021,3,2818939.6803795556,1691363.8082277335,1127575.872151822,1278934.7765721537,582386.3916953212,696548.3848768325,1540004.903807402,1108977.4165324122,431027.4872749897,6483962.465716703,3890377.4794300217
1221,2024-12-31,Fire and other damage to property insurance,2022,0,4256808.9036430735,1266408.8042390386,2990400.099404035,1445104.665364234,525691.4152284039,919413.2501358301,2811704.2382788397,740717.3890106347,2070986.849268205,,
1221,2024-12-31,Fire and other damage to property insurance,2022,1,6127338.9205291215,2450935.5682116486,3676403.352317473,2018218.6889141372,1211180.8874838017,807037.8014303355,4109120.2316149846,1239754.680727847,2869365.5508871377,,
1221,2024-12-31,Fire and other damage to property insurance,2022,2,6909469.359146472,3454734.679573236,3454734.679573236,3295225.4158516168,1184667.5748654415,2110557.8409861755,3614243.9432948553,2270067.1047077943,1344176.838587061,17127052.256001353,10276231.353600811
1221,2024-12-31,Fire and other damage to property insurance,2023,0,11809410.746620558,3493322.643513276,8316088.103107283,3968963.0286729853,1583191.9171156595,2385771.111557326,7840447.7179475725,1910130.7263976163,5930316.991549956,,
1221,2024-12-31,Fire and other damage to property insurance,2023,1,11406542.860198045,4562617.144079219,6843925.7161188265,3822621.0194367166,1753301.4744441647,2069319.544992552,7583921.840761328,2809315.6696350537,4774606.171126274,33532477.52049425,20119486.51229655
1221,2024-12-31,Fire and other damage to property insurance,2024,0,11930503.224461203,1923876.3240584556,10006626.900402747,5953701.477787452,730730.2836435538,5222971.194143898,5976801.746673752,1193146.040414902,4783655.70625885,40722616.04668774,24433569.628012642
3000,2024-12-31,Miscellaneous financial loss,2015,0,8926795.009943994,1051895.084287413,7874899.925656581,3920006.984297228,512880.2652405027,3407126.7190567255,5006788.025646766,539014.8190469102,4467773.206599856,,
3000,2024-12-31,Miscellaneous financial loss,2015,1,11320641.995072043,4528256.798028817,6792385.197043225,5135948.699455199,1439267.08068698,3696681.618768219,6184693.295616844,3088989.7173418375,3095703.5782750063,,
3000,2024-12-31,Miscellaneous financial loss,2015,2,12466989.642391225,6233494.821195613,6233494.821195613,4992110.886009512,1894997.0414793168,3097113.844530195,7474878.756381714,4338497.779716296,3136380.9766654177,,
3000,2024-12-31,Miscellaneous financial loss,2015,3,13979072.156248346,8387443.293749009,5591628.862499337,5640279.639714336,2541330.2285209545,3098949.4111933815,8338792.51653401,5846113.065228054,2492679.4513059556,,
3000,2024-12-31,Miscellaneous financial loss,2015,4,15461725.413893443,10823207.78972541,4638517.624168033,6228078.301170937,4487625.018002799,1740453.283168138,9233647.112722505,6335582.771722611,2898064.340999894,,
3000,2024-12-31,Miscellaneous financial loss,2015,5,17581416.266817797,14065133.013454238,3516283.253363559,7543642.887712921,5386202.749641482,2157440.138071439,10037773.379104875,8678930.263812756,1358843.1152921189,,
3000,2024-12-31,Miscellaneous financial loss,2015,6,19057113.92777885,17151402.53500097,1905711.3927778825,8708655.065212885,5831507.463819488,2877147.601393397,10348458.862565966,11319895.07118148,-971436.2086155135,,
3000,2024-12-31,Miscellaneous financial loss,2015,7,19744149.3900465,18756941.920544174,987207.4695023261,8591909.996141192,7727421.779966833,864488.2161743585,11152239.393905308,11029520.14057734,122719.2533279676,,
3000,2024-12-31,Miscellaneous financial loss,2015,8,21861511.693672344,20768436.108988725,1093075.5846836194,9788732.556429582,8827463.991801146,961268.5646284353,12072779.137242762,11940972.117187578,131807.02005518414,,
3000,2024-12-31,Miscellaneous financial loss,2015,9,23525628.208816644,22349346.79837581,1176281.4104408324,9568295.18396905,7210371.994902661,2357923.1890663896,13957333.024847593,15138974.80347315,-1181641.7786255572,32693033.96191579,19615820.377149474
3000,2024-12-31,Miscellaneous financial loss,2016,0,10583746.785858363,2468030.733617699,8115716.052240664,5201079.865960063,1084351.7687874967,4116728.0971725667,5382666.9198982995,1383678.964830202,3998987.9550680974,,
3000,2024-12-31,Miscellaneous financial loss,2016,1,14705729.596959343,5882291.838783737,8823437.758175606,5765781.801018877,2193400.5877785287,3572381.2132403483,8939947.795940466,3688891.2510052086,5251056.544935258,,
3000,2024-12-31,Miscellaneous financial loss,2016,2,16299786.198619548,8149893.099309774,8149893.099309774,6964483.668726537,3669527.048078508,3294956.6206480293,9335302.52989301,4480366.051231266,4854936.478661745,,
3000,2024-12-31,Miscellaneous financial loss,2016,3,18614844.900550816,11168906.94033049,7445937.960220326,6323128.1222493965,4454131.4510469325,1868996.671202464,12291716.77830142,6714775.489283558,5576941.289017862,,
3000,2024-12-31,Miscellaneous financial loss,2016,4,20660557.989863656,14462390.592904558,6198167.396959098,8163829.735647023,5890888.272427407,2272941.4632196156,12496728.254216634,8571502.32047715,3925225.9337394834,,
3000,2024-12-31,Miscellaneous financial loss,2016,5,22536809.38458091,18029447.50766473,4507361.876916181,9741604.847360851,6884886.805015072,2856718.042345779,12795204.537220059,11144560.702649657,1650643.8345704023,,
3000,2024-12-31,Miscellaneous financial loss,2016,6,24596667.203639656,22137000.483275693,2459666.7203639634,8178721.778329261,11048649.765693292,-2869927.9873640314,16417945.425310396,11088350.7175824,5329594.707727995,,
