Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Gross_Ultimate_Estimate
1221,2024-12-31,Assistance,2015,4,12927020.76113168,9048914.532792175,3878106.228339505,
1221,2024-12-31,Assistance,2015,5,13715409.210075583,10972327.36806047,2743081.8420151155,
1221,2024-12-31,Assistance,2015,6,15549050.395223144,13994145.355700832,1554905.0395223126,
1221,2024-12-31,Assistance,2015,7,16276171.894012066,15462363.29931146,813808.5947006047,
1221,2024-12-31,Assistance,2015,8,17678704.643237256,16794769.41107539,883935.2321618646,
1221,2024-12-31,Assistance,2015,9,18666921.89978017,17733575.80479116,933346.0949890092,26682676.410931617
1221,2024-12-31,Assistance,2016,0,12776356.102233307,1191930.6178131138,11584425.484420191,
1221,2024-12-31,Assistance,2016,1,13353064.813418556,5341225.925367422,8011838.888051134,
1221,2024-12-31,Assistance,2016,2,14118143.238545615,7059071.619272808,7059071.619272808,
1221,2024-12-31,Assistance,2016,3,16453036.46987825,9871821.881926952,6581214.587951299,
1221,2024-12-31,Assistance,2016,4,17904947.15589201,12533463.009124408,5371484.146767603,
1221,2024-12-31,Assistance,2016,5,20038354.202284068,16030683.361827254,4007670.8404568136,
1221,2024-12-31,Assistance,2016,6,21598684.48553215,19438816.036978938,2159868.448553212,
1221,2024-12-31,Assistance,2016,7,23684755.891036358,22500518.09648453,1184237.7945518196,
1221,2024-12-31,Assistance,2016,8,25249016.815825235,23986565.97503397,1262450.8407912627,37619188.41109462
1221,2024-12-31,Assistance,2017,0,8094350.995902222,2013506.509896478,6080844.486005744,
1221,2024-12-31,Assistance,2017,1,9243644.51653249,3697457.806612997,5546186.709919494,
1221,2024-12-31,Assistance,2017,2,10687857.730017824,5343928.865008912,5343928.865008912,
1221,2024-12-31,Assistance,2017,3,11702725.593096718,7021635.355858032,4681090.237238687,
1221,2024-12-31,Assistance,2017,4,13215477.078907488,9250833.95523524,3964643.123672247,
1221,2024-12-31,Assistance,2017,5,13769813.755255235,11015851.00420419,2753962.751051046,
1221,2024-12-31,Assistance,2017,6,15351357.821298098,13816222.03916829,1535135.7821298074,
1221,2024-12-31,Assistance,2017,7,16350305.427138248,15532790.155781334,817515.2713569123,26730249.64693694
1221,2024-12-31,Assistance,2018,0,8405840.351629326,2343365.820753857,6062474.530875469,
1221,2024-12-31,Assistance,2018,1,7971251.176559686,3188500.4706238746,4782750.705935812,
1221,2024-12-31,Assistance,2018,2,8847729.182818836,4423864.591409418,4423864.591409418,
1221,2024-12-31,Assistance,2018,3,9475850.93240945,5685510.559445671,3790340.37296378,
1221,2024-12-31,Assistance,2018,4,10705456.733366746,7493819.713356722,3211637.0200100243,
1221,2024-12-31,Assistance,2018,5,11914191.224566782,9531352.979653426,2382838.2449133564,
1221,2024-12-31,Assistance,2018,6,12868389.330521405,11581550.397469264,1286838.9330521394,22552972.958643276
1221,2024-12-31,Assistance,2019,0,9987936.602420889,1773601.0636192171,8214335.538801672,
1221,2024-12-31,Assistance,2019,1,9978848.78968677,3991539.515874708,5987309.273812061,
1221,2024-12-31,Assistance,2019,2,11519152.66111867,5759576.330559335,5759576.330559335,
1221,2024-12-31,Assistance,2019,3,13123580.192743449,7874148.115646069,5249432.077097378,
1221,2024-12-31,Assistance,2019,4,14556779.7306188,10189745.81143316,4367033.91918564,
1221,2024-12-31,Assistance,2019,5,15913764.665244691,12731011.732195754,3182752.933048937,30056546.441333305
1221,2024-12-31,Assistance,2020,0,1870411.0670437147,211005.8183284521,1659405.2487152626,
1221,2024-12-31,Assistance,2020,1,1916327.1622210487,766530.8648884197,1149796.2973326296,
1221,2024-12-31,Assistance,2020,2,2123492.149582717,1061746.0747913586,1061746.0747913586,
1221,2024-12-31,Assistance,2020,3,2400421.7338385805,1440253.0403031486,960168.693535432,
1221,2024-12-31,Assistance,2020,4,2581176.941558252,1806823.859090776,774353.0824674757,5512535.063984876
1221,2024-12-31,Assistance,2021,0,9880707.495400945,1292539.7058403715,8588167.789560571,
1221,2024-12-31,Assistance,2021,1,9710370.0224347,3884148.00897388,5826222.013460821,
1221,2024-12-31,Assistance,2021,2,11238417.019350078,5619208.509675039,5619208.509675039,
1221,2024-12-31,Assistance,2021,3,12101401.309059411,7260840.785435649,4840560.5236237645,28641221.68187741
1221,2024-12-31,Assistance,2022,0,1841340.9583563004,449063.5107189393,1392277.447637361,
1221,2024-12-31,Assistance,2022,1,2820768.875109173,1128307.5500436693,1692461.3250655036,
1221,2024-12-31,Assistance,2022,2,3204381.1448292267,1602190.572414613,1602190.572414613,8341108.669874559
1221,2024-12-31,Assistance,2023,0,6774921.62618105,2026359.7555805612,4748561.870600489,
1221,2024-12-31,Assistance,2023,1,10677444.721878638,4270977.888751456,6406466.833127183,30393547.91014236
1221,2024-12-31,Assistance,2024,0,8749863.82703281,282060.3034929571,8467803.523539852,25442182.596219137
1221,2024-12-31,"Marine, aviation and transport insurance",2015,0,3327572.3893542234,315745.7059750156,3011826.683379208,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,1,4992782.448885674,1997112.9795542692,2995669.469331404,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,2,5696711.983597391,2848355.991798696,2848355.991798696,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,3,6458428.543680266,3875057.12620816,2583371.417472105,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,4,6892459.755831351,4824721.829081945,2067737.9267494052,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,5,7783324.240926088,6226659.392740871,1556664.848185217,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,6,8150301.272044513,7335271.144840063,815030.1272044498,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,7,9054060.89565721,8601357.85087435,452703.0447828602,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,8,9572443.46512446,9093821.291868236,478622.173256224,
1221,2024-12-31,"Marine, aviation and transport insurance",2015,9,10037096.9050905,9535242.059835974,501854.8452545256,14527255.030788455
1221,2024-12-31,"Marine, aviation and transport insurance",2016,0,11048740.957200244,1714158.1166390455,9334582.840561198,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,1,13725840.426163614,5490336.170465446,8235504.255698168,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,2,14797796.113907631,7398898.056953817,7398898.056953817,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,3,16692044.583896205,10015226.750337724,6676817.833558479,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,4,18214907.392918278,12750435.175042791,5464472.2178754825,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,5,20064150.02390956,16051320.01912765,4012830.004781911,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,6,21630929.3028838,19467836.372595426,2163092.930288378,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,7,23893135.753241874,22698478.965579774,1194656.7876620963,
1221,2024-12-31,"Marine, aviation and transport insurance",2016,8,25142965.48572242,23885817.211436298,1257148.2742861211,38825589.51641405
1221,2024-12-31,"Marine, aviation and transport insurance",2017,0,11088288.07724359,1078824.9997316357,10009463.077511957,
1221,2024-12-31,"Marine, aviation and transport insurance",2017,1,10479986.000707809,4191994.400283124,6287991.600424685,
1221,2024-12-31,"Marine, aviation and transport insurance",2017,2,11808495.010599772,5904247.505299887,5904247.505299887,
1221,2024-12-31,"Marine, aviation and transport insurance",2017,3,13483915.375967838,8090349.225580703,5393566.150387134,
1221,2024-12-31,"Marine, aviation and transport insurance",2017,4,14688760.28422808,10282132.198959656,4406628.085268425,
1221,2024-12-31,"Marine, aviation and transport insurance",2017,5,16693653.013132129,13354922.410505705,3338730.6026264243,
1221,2024-12-31,"Marine, aviation and transport insurance",2017,6,17995972.926518973,16196375.633867078,1799597.2926518954,
1221,2024-12-31,"Marine, aviation and transport insurance",2017,7,19393703.825518023,18424018.63424212,969685.191275902,30938249.8154135
1221,2024-12-31,"Marine, aviation and transport insurance",2018,0,7592453.3738129055,1616747.7570099367,5975705.616802969,
1221,2024-12-31,"Marine, aviation and transport insurance",2018,1,8355154.33112322,3342061.732449288,5013092.598673932,
1221,2024-12-31,"Marine, aviation and transport insurance",2018,2,9443798.927975085,4721899.463987541,4721899.463987541,
1221,2024-12-31,"Marine, aviation and transport insurance",2018,3,10188039.714445855,6112823.828667515,4075215.8857783424,
1221,2024-12-31,"Marine, aviation and transport insurance",2018,4,11313340.939426688,7919338.65759868,3394002.2818280067,
1221,2024-12-31,"Marine, aviation and transport insurance",2018,5,12456102.70586736,9964882.16469389,2491220.541173471,
1221,2024-12-31,"Marine, aviation and transport insurance",2018,6,13411866.095649617,12070679.486084657,1341186.60956496,23710372.793113235
1221,2024-12-31,"Marine, aviation and transport insurance",2019,0,9102800.385175696,1357647.5840130511,7745152.801162644,
1221,2024-12-31,"Marine, aviation and transport insurance",2019,1,9880671.329986256,3952268.531994503,5928402.797991753,
1221,2024-12-31,"Marine, aviation and transport insurance",2019,2,11593204.345689258,5796602.172844629,5796602.172844629,
1221,2024-12-31,"Marine, aviation and transport insurance",2019,3,13189127.91674434,7913476.750046605,5275651.166697735,
1221,2024-12-31,"Marine, aviation and transport insurance",2019,4,14038015.192061463,9826610.634443024,4211404.557618439,
1221,2024-12-31,"Marine, aviation and transport insurance",2019,5,15794373.32469582,12635498.659756657,3158874.6649391637,29488105.21738791
1221,2024-12-31,"Marine, aviation and transport insurance",2020,0,4537958.542729371,1164542.0330224752,3373416.509706896,
1221,2024-12-31,"Marine, aviation and transport insurance",2020,1,6038262.689581665,2415305.0758326664,3622957.613748999,
1221,2024-12-31,"Marine, aviation and transport insurance",2020,2,7122323.977895929,3561161.9889479643,3561161.9889479643,
1221,2024-12-31,"Marine, aviation and transport insurance",2020,3,7728286.2512172675,4636971.750730361,3091314.5004869066,
1221,2024-12-31,"Marine, aviation and transport insurance",2020,4,8663875.374645047,6064712.762251533,2599162.6123935143,17853196.98576097
1221,2024-12-31,"Marine, aviation and transport insurance",2021,0,7556637.682927516,2162530.167862994,5394107.515064523,
1221,2024-12-31,"Marine, aviation and transport insurance",2021,1,12485524.212108957,4994209.684843582,7491314.527265373,
1221,2024-12-31,"Marine, aviation and transport insurance",2021,2,15116881.335704727,7558440.6678523645,7558440.6678523645,
1221,2024-12-31,"Marine, aviation and transport insurance",2021,3,16956104.789561115,10173662.87373667,6782441.915824445,37781192.55013664
1221,2024-12-31,"Marine, aviation and transport insurance",2022,0,13723294.610674636,2467284.6506281723,11256009.960046465,
1221,2024-12-31,"Marine, aviation and transport insurance",2022,1,15801143.190718828,6320457.276287532,9480685.914431296,
1221,2024-12-31,"Marine, aviation and transport insurance",2022,2,18962234.731170647,9481117.365585323,9481117.365585323,47553335.49870487
1221,2024-12-31,"Marine, aviation and transport insurance",2023,0,10087535.668215564,1217678.1508388263,8869857.517376738,
1221,2024-12-31,"Marine, aviation and transport insurance",2023,1,16401832.33265441,6560732.933061764,9841099.399592644,47389615.109774224
1221,2024-12-31,"Marine, aviation and transport insurance",2024,0,2347280.0409536767,414952.63891482406,1932327.4020388527,10737487.700239357
1221,2024-12-31,Miscellaneous financial loss,2015,0,17529547.367962357,2117278.883780201,15412268.484182157,
1221,2024-12-31,Miscellaneous financial loss,2015,1,16012089.26278846,6404835.705115384,9607253.557673074,
1221,2024-12-31,Miscellaneous financial loss,2015,2,18319215.859445136,9159607.929722568,9159607.929722568,
1221,2024-12-31,Miscellaneous financial loss,2015,3,19600584.45717497,11760350.674304985,7840233.782869987,
1221,2024-12-31,Miscellaneous financial loss,2015,4,21823029.007160425,15276120.305012297,6546908.702148128,
1221,2024-12-31,Miscellaneous financial loss,2015,5,24141276.53322373,19313021.22657898,4828255.306644745,
1221,2024-12-31,Miscellaneous financial loss,2015,6,25910769.47092715,23319692.52383444,2591076.947092712,
1221,2024-12-31,Miscellaneous financial loss,2015,7,27899512.825141054,26504537.183884,1394975.641257055,
1221,2024-12-31,Miscellaneous financial loss,2015,8,29389381.104388937,27919912.04916949,1469469.055219449,
1221,2024-12-31,Miscellaneous financial loss,2015,9,31792965.629040185,30203317.34758817,1589648.281452011,45475388.80492259
1221,2024-12-31,Miscellaneous financial loss,2016,0,3717326.608430532,864120.5268590853,2853206.0815714467,
1221,2024-12-31,Miscellaneous financial loss,2016,1,5488396.642536457,2195358.657014583,3293037.985521874,
1221,2024-12-31,Miscellaneous financial loss,2016,2,6348740.62101611,3174370.310508055,3174370.310508055,
1221,2024-12-31,Miscellaneous financial loss,2016,3,6811116.376117853,4086669.8256707126,2724446.550447141,
1221,2024-12-31,Miscellaneous financial loss,2016,4,7540696.084370757,5278487.25905953,2262208.825311228,
1221,2024-12-31,Miscellaneous financial loss,2016,5,8290167.120178573,6632133.696142859,1658033.424035714,
1221,2024-12-31,Miscellaneous financial loss,2016,6,8962297.398746978,8066067.658872282,896229.7398746964,
1221,2024-12-31,Miscellaneous financial loss,2016,7,9577345.66016144,9098478.377153369,478867.2830080725,
1221,2024-12-31,Miscellaneous financial loss,2016,8,10598871.237966144,10068927.676067837,529943.5618983079,15898815.140591398
1221,2024-12-31,Miscellaneous financial loss,2017,0,12228222.96532828,3009217.56576548,9219005.3995628,
1221,2024-12-31,Miscellaneous financial loss,2017,1,13107659.367156375,5243063.74686255,7864595.620293825,
1221,2024-12-31,Miscellaneous financial loss,2017,2,14875971.93621942,7437985.96810971,7437985.96810971,
1221,2024-12-31,Miscellaneous financial loss,2017,3,16937581.271932676,10162548.763159608,6775032.50877307,
1221,2024-12-31,Miscellaneous financial loss,2017,4,17760540.21893161,12432378.153252129,5328162.065679485,
1221,2024-12-31,Miscellaneous financial loss,2017,5,20320171.97266818,16256137.578134544,4064034.394533634,
1221,2024-12-31,Miscellaneous financial loss,2017,6,21222432.33341818,19100189.10007636,2122243.233341817,
1221,2024-12-31,Miscellaneous financial loss,2017,7,22959687.94398675,21811703.54678741,1147984.3971993402,37953534.67736815
1221,2024-12-31,Miscellaneous financial loss,2018,0,7087418.36390078,782126.0600221874,6305292.303878592,
1221,2024-12-31,Miscellaneous financial loss,2018,1,7346419.366135086,2938567.7464540345,4407851.619681051,
1221,2024-12-31,Miscellaneous financial loss,2018,2,8230335.677515449,4115167.838757725,4115167.838757725,
1221,2024-12-31,Miscellaneous financial loss,2018,3,9095870.560474938,5457522.336284963,3638348.2241899744,
1221,2024-12-31,Miscellaneous financial loss,2018,4,10232262.345802631,7162583.642061842,3069678.7037407896,
1221,2024-12-31,Miscellaneous financial loss,2018,5,10789487.784747489,8631590.22779799,2157897.556949498,
1221,2024-12-31,Miscellaneous financial loss,2018,6,11989353.553692712,10790418.198323444,1198935.3553692698,20743776.24001153
1221,2024-12-31,Miscellaneous financial loss,2019,0,5424572.544148221,1029600.7417540645,4394971.802394156,
1221,2024-12-31,Miscellaneous financial loss,2019,1,7699095.726019734,3079638.2904078937,4619457.43561184,
