Transaction_ID,Policy_ID,Syndicate_Number,Year_of_Account,LOB_Code,LOB_Name,Currency,Transaction_Type,Transaction_Date,Quarter,Gross_Amount,Ceding_Commission,Net_Amount,Earned_Premium,Unearned_Premium,Country
PRM00000670,POL001455,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-06-15,Q2,49637.21,7235.28,43554.33,24818.61,24818.61,US
PRM00000671,POL001455,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-09-15,Q3,49637.21,5485.85,41126.37,37227.91,12409.3,US
PRM00000672,POL001455,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-12-15,Q4,49637.21,5938.77,38809.29,49637.21,0.0,US
PRM00000673,POL001635,33,2020,D2,Direct Motor (Commercial),JPY,Written_Premium,2020-03-15,Q1,9144.9,1149.27,7488.85,2286.23,6858.68,FR
PRM00000674,POL001635,33,2020,D2,Direct Motor (Commercial),JPY,Written_Premium,2020-06-15,Q2,9144.9,1366.61,8054.16,4572.45,4572.45,FR
PRM00000675,POL001635,33,2020,D2,Direct Motor (Commercial),JPY,Written_Premium,2020-09-15,Q3,9144.9,1730.32,7663.42,6858.68,2286.23,FR
PRM00000676,POL001635,33,2020,D2,Direct Motor (Commercial),JPY,Written_Premium,2020-12-15,Q4,9144.9,1171.83,7981.36,9144.9,0.0,FR
PRM00000677,POL002007,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-03-15,Q1,78963.38,14157.2,68673.9,19740.85,59222.54,CA
PRM00000678,POL002007,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-06-15,Q2,78963.38,8025.58,68151.68,39481.69,39481.69,CA
PRM00000679,POL002007,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-09-15,Q3,78963.38,14629.7,66388.85,59222.54,19740.85,CA
PRM00000680,POL002007,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-12-15,Q4,78963.38,13828.42,68415.89,78963.38,0.0,CA
PRM00000681,POL002384,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-03-15,Q1,212426.93,32003.89,185245.44,53106.73,159320.2,US
PRM00000682,POL002384,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-06-15,Q2,212426.93,38073.09,188510.98,106213.47,106213.47,US
PRM00000683,POL002384,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-09-15,Q3,212426.93,40815.15,176199.04,159320.2,53106.73,US
PRM00000684,POL002384,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-12-15,Q4,212426.93,21911.71,159929.02,212426.93,0.0,US
PRM00000685,POL002759,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-03-15,Q1,443536.38,85998.45,355097.07,110884.1,332652.29,GB
PRM00000686,POL002759,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-06-15,Q2,443536.38,61098.61,363915.48,221768.19,221768.19,GB
PRM00000687,POL002759,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-09-15,Q3,443536.38,56142.79,371932.81,332652.29,110884.1,GB
PRM00000688,POL002759,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-12-15,Q4,443536.38,79154.41,349773.34,443536.38,0.0,GB
PRM00000689,POL003470,33,2020,D2,Direct Motor (Commercial),USD,Written_Premium,2020-03-15,Q1,431779.29,75261.78,367359.06,107944.82,323834.47,JP
PRM00000690,POL003470,33,2020,D2,Direct Motor (Commercial),USD,Written_Premium,2020-06-15,Q2,431779.29,65871.53,344912.34,215889.65,215889.65,JP
PRM00000691,POL003470,33,2020,D2,Direct Motor (Commercial),USD,Written_Premium,2020-09-15,Q3,431779.29,80862.52,349922.32,323834.47,107944.82,JP
PRM00000692,POL003470,33,2020,D2,Direct Motor (Commercial),USD,Written_Premium,2020-12-15,Q4,431779.29,59355.1,365374.07,431779.29,0.0,JP
PRM00000693,POL003527,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-03-15,Q1,307221.06,58996.63,253826.87,76805.26,230415.79,JP
PRM00000694,POL003527,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-06-15,Q2,307221.06,52924.69,251470.41,153610.53,153610.53,JP
PRM00000695,POL003527,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-09-15,Q3,307221.06,37444.34,236127.91,230415.79,76805.26,JP
PRM00000696,POL003527,33,2020,D2,Direct Motor (Commercial),CHF,Written_Premium,2020-12-15,Q4,307221.06,34910.34,231398.55,307221.06,0.0,JP
PRM00000697,POL003683,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-03-15,Q1,209492.33,32532.11,161239.1,52373.08,157119.25,FR
PRM00000698,POL003683,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-06-15,Q2,209492.33,39084.95,188005.67,104746.16,104746.16,FR
PRM00000699,POL003683,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-09-15,Q3,209492.33,31337.3,171249.73,157119.25,52373.08,FR
PRM00000700,POL003683,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-12-15,Q4,209492.33,28241.08,177168.51,209492.33,0.0,FR
PRM00000701,POL003829,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-03-15,Q1,668877.98,107557.39,536110.6,167219.5,501658.49,FR
PRM00000702,POL003829,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-06-15,Q2,668877.98,89841.46,566352.75,334438.99,334438.99,FR
PRM00000703,POL003829,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-09-15,Q3,668877.98,103980.17,573752.37,501658.49,167219.5,FR
PRM00000704,POL003829,33,2020,D2,Direct Motor (Commercial),EUR,Written_Premium,2020-12-15,Q4,668877.98,129855.46,579876.23,668877.98,0.0,FR
PRM00000705,POL003888,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-03-15,Q1,817566.99,106639.0,706270.26,204391.75,613175.24,JP
PRM00000706,POL003888,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-06-15,Q2,817566.99,118549.22,708543.17,408783.5,408783.5,JP
PRM00000707,POL003888,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-09-15,Q3,817566.99,154239.84,643826.57,613175.24,204391.75,JP
PRM00000708,POL003888,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-12-15,Q4,817566.99,101267.53,666230.22,817566.99,0.0,JP
PRM00000709,POL004180,33,2020,D2,Direct Motor (Commercial),AUD,Written_Premium,2020-03-15,Q1,789597.4,83028.84,673410.42,197399.35,592198.05,GB
PRM00000710,POL004180,33,2020,D2,Direct Motor (Commercial),AUD,Written_Premium,2020-06-15,Q2,789597.4,138155.94,633110.64,394798.7,394798.7,GB
PRM00000711,POL004180,33,2020,D2,Direct Motor (Commercial),AUD,Written_Premium,2020-09-15,Q3,789597.4,115698.54,662119.65,592198.05,197399.35,GB
PRM00000712,POL004180,33,2020,D2,Direct Motor (Commercial),AUD,Written_Premium,2020-12-15,Q4,789597.4,84771.01,676443.85,789597.4,0.0,GB
PRM00000713,POL004292,33,2020,D2,Direct Motor (Commercial),GBP,Written_Premium,2020-03-15,Q1,324059.41,49474.2,273389.26,81014.85,243044.55,AU
PRM00000714,POL004292,33,2020,D2,Direct Motor (Commercial),GBP,Written_Premium,2020-06-15,Q2,324059.41,55862.35,275882.73,162029.7,162029.7,AU
PRM00000715,POL004292,33,2020,D2,Direct Motor (Commercial),GBP,Written_Premium,2020-09-15,Q3,324059.41,35494.93,281085.5,243044.55,81014.85,AU
PRM00000716,POL004292,33,2020,D2,Direct Motor (Commercial),GBP,Written_Premium,2020-12-15,Q4,324059.41,52175.07,277794.13,324059.41,0.0,AU
PRM00000717,POL004568,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-03-15,Q1,71123.77,8972.28,55705.14,17780.94,53342.83,US
PRM00000718,POL004568,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-06-15,Q2,71123.77,12987.86,57507.72,35561.89,35561.89,US
PRM00000719,POL004568,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-09-15,Q3,71123.77,11204.46,59227.56,53342.83,17780.94,US
PRM00000720,POL004568,33,2020,D2,Direct Motor (Commercial),CAD,Written_Premium,2020-12-15,Q4,71123.77,11274.3,54084.36,71123.77,0.0,US
PRM00000721,POL000103,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-03-15,Q1,1066681.43,138932.44,810648.1,266670.36,800011.07,DE
PRM00000722,POL000103,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-06-15,Q2,1066681.43,157886.02,944348.86,533340.71,533340.71,DE
PRM00000723,POL000103,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-09-15,Q3,1066681.43,148180.84,925204.76,800011.07,266670.36,DE
PRM00000724,POL000103,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-12-15,Q4,1066681.43,137308.18,937015.49,1066681.43,0.0,DE
PRM00000725,POL000194,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-03-15,Q1,1187160.1,168517.75,953625.07,296790.03,890370.08,CA
PRM00000726,POL000194,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-06-15,Q2,1187160.1,201518.01,981678.82,593580.05,593580.05,CA
PRM00000727,POL000194,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-09-15,Q3,1187160.1,158761.3,900714.79,890370.08,296790.03,CA
PRM00000728,POL000194,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-12-15,Q4,1187160.1,138498.77,1027900.86,1187160.1,0.0,CA
PRM00000729,POL000623,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-03-15,Q1,178846.5,34351.61,138664.3,44711.63,134134.88,JP
PRM00000730,POL000623,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-06-15,Q2,178846.5,28068.91,135051.65,89423.25,89423.25,JP
PRM00000731,POL000623,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-09-15,Q3,178846.5,23086.28,146174.5,134134.88,44711.63,JP
PRM00000732,POL000623,33,2020,E1,Energy Offshore,JPY,Written_Premium,2020-12-15,Q4,178846.5,31045.57,135318.16,178846.5,0.0,JP
PRM00000733,POL000889,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-03-15,Q1,749932.81,133580.33,585245.44,187483.2,562449.61,CA
PRM00000734,POL000889,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-06-15,Q2,749932.81,131953.06,632808.77,374966.41,374966.41,CA
PRM00000735,POL000889,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-09-15,Q3,749932.81,100459.19,643864.36,562449.61,187483.2,CA
PRM00000736,POL000889,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-12-15,Q4,749932.81,92715.89,587166.79,749932.81,0.0,CA
PRM00000737,POL001286,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-03-15,Q1,290060.56,30797.03,234647.85,72515.14,217545.42,FR
PRM00000738,POL001286,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-06-15,Q2,290060.56,31840.14,235797.52,145030.28,145030.28,FR
PRM00000739,POL001286,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-09-15,Q3,290060.56,29290.42,224292.95,217545.42,72515.14,FR
PRM00000740,POL001286,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-12-15,Q4,290060.56,56050.49,252159.58,290060.56,0.0,FR
PRM00000741,POL001410,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-03-15,Q1,1157540.6,143090.95,992873.27,289385.15,868155.45,CA
PRM00000742,POL001410,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-06-15,Q2,1157540.6,193133.54,898875.24,578770.3,578770.3,CA
PRM00000743,POL001410,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-09-15,Q3,1157540.6,158705.59,1026803.17,868155.45,289385.15,CA
PRM00000744,POL001410,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-12-15,Q4,1157540.6,201263.65,1000175.71,1157540.6,0.0,CA
PRM00000745,POL002072,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-03-15,Q1,539443.99,84362.89,458436.21,134861.0,404582.99,AU
PRM00000746,POL002072,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-06-15,Q2,539443.99,81387.99,464533.6,269721.99,269721.99,AU
PRM00000747,POL002072,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-09-15,Q3,539443.99,93470.95,407098.14,404582.99,134861.0,AU
PRM00000748,POL002072,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-12-15,Q4,539443.99,88025.09,455545.37,539443.99,0.0,AU
PRM00000749,POL002674,33,2020,E1,Energy Offshore,CHF,Written_Premium,2020-03-15,Q1,709091.28,75682.73,575468.13,177272.82,531818.46,US
PRM00000750,POL002674,33,2020,E1,Energy Offshore,CHF,Written_Premium,2020-06-15,Q2,709091.28,134641.48,633229.74,354545.64,354545.64,US
PRM00000751,POL002674,33,2020,E1,Energy Offshore,CHF,Written_Premium,2020-09-15,Q3,709091.28,126375.02,547929.5,531818.46,177272.82,US
PRM00000752,POL002674,33,2020,E1,Energy Offshore,CHF,Written_Premium,2020-12-15,Q4,709091.28,97480.19,551235.51,709091.28,0.0,US
PRM00000753,POL002925,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-03-15,Q1,936292.54,154688.27,810802.81,234073.14,702219.41,DE
PRM00000754,POL002925,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-06-15,Q2,936292.54,176375.58,823092.22,468146.27,468146.27,DE
PRM00000755,POL002925,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-09-15,Q3,936292.54,102918.21,719869.55,702219.41,234073.14,DE
PRM00000756,POL002925,33,2020,E1,Energy Offshore,GBP,Written_Premium,2020-12-15,Q4,936292.54,178801.15,820723.77,936292.54,0.0,DE
PRM00000757,POL004286,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-03-15,Q1,1301357.71,190047.44,1059966.02,325339.43,976018.28,DE
PRM00000758,POL004286,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-06-15,Q2,1301357.71,202074.78,1092483.78,650678.85,650678.85,DE
PRM00000759,POL004286,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-09-15,Q3,1301357.71,163218.44,1054830.15,976018.28,325339.43,DE
PRM00000760,POL004286,33,2020,E1,Energy Offshore,AUD,Written_Premium,2020-12-15,Q4,1301357.71,210779.99,1016282.43,1301357.71,0.0,DE
PRM00000761,POL004472,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-03-15,Q1,1290852.89,258019.97,1022924.65,322713.22,968139.67,US
PRM00000762,POL004472,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-06-15,Q2,1290852.89,200393.97,1075440.44,645426.45,645426.45,US
PRM00000763,POL004472,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-09-15,Q3,1290852.89,187365.39,1014909.23,968139.67,322713.22,US
PRM00000764,POL004472,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-12-15,Q4,1290852.89,202064.05,985762.6,1290852.89,0.0,US
PRM00000765,POL004605,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-03-15,Q1,63578.33,8817.84,49822.39,15894.58,47683.75,AU
PRM00000766,POL004605,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-06-15,Q2,63578.33,7147.33,56509.85,31789.17,31789.17,AU
PRM00000767,POL004605,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-09-15,Q3,63578.33,10807.95,49293.83,47683.75,15894.58,AU
PRM00000768,POL004605,33,2020,E1,Energy Offshore,USD,Written_Premium,2020-12-15,Q4,63578.33,12393.93,49743.61,63578.33,0.0,AU
PRM00000769,POL004619,33,2020,E1,Energy Offshore,EUR,Written_Premium,2020-03-15,Q1,840314.38,103830.36,647034.14,210078.59,630235.78,AU
PRM00000770,POL004619,33,2020,E1,Energy Offshore,EUR,Written_Premium,2020-06-15,Q2,840314.38,145193.98,702193.01,420157.19,420157.19,AU
PRM00000771,POL004619,33,2020,E1,Energy Offshore,EUR,Written_Premium,2020-09-15,Q3,840314.38,88926.36,633424.77,630235.78,210078.59,AU
PRM00000772,POL004619,33,2020,E1,Energy Offshore,EUR,Written_Premium,2020-12-15,Q4,840314.38,128791.58,712359.44,840314.38,0.0,AU
PRM00000773,POL004668,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-03-15,Q1,877711.69,159995.75,721251.63,219427.92,658283.77,US
PRM00000774,POL004668,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-06-15,Q2,877711.69,147151.04,754874.49,438855.84,438855.84,US
PRM00000775,POL004668,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-09-15,Q3,877711.69,141579.52,704655.41,658283.77,219427.92,US
PRM00000776,POL004668,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-12-15,Q4,877711.69,99347.79,743536.59,877711.69,0.0,US
PRM00000777,POL004682,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-03-15,Q1,362949.19,64194.69,282546.53,90737.3,272211.89,US
PRM00000778,POL004682,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-06-15,Q2,362949.19,54256.07,293838.88,181474.6,181474.6,US
PRM00000779,POL004682,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-09-15,Q3,362949.19,43760.9,285567.33,272211.89,90737.3,US
PRM00000780,POL004682,33,2020,E1,Energy Offshore,CAD,Written_Premium,2020-12-15,Q4,362949.19,44921.28,295019.49,362949.19,0.0,US
PRM00000781,POL000652,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-03-15,Q1,359977.36,50053.48,299906.79,89994.34,269983.02,GB
PRM00000782,POL000652,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-06-15,Q2,359977.36,39353.11,301368.57,179988.68,179988.68,GB
PRM00000783,POL000652,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-09-15,Q3,359977.36,36784.15,283880.41,269983.02,89994.34,GB
PRM00000784,POL000652,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-12-15,Q4,359977.36,54073.57,307075.25,359977.36,0.0,GB
PRM00000785,POL001386,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-03-15,Q1,174788.59,30959.7,132023.8,43697.15,131091.44,US
PRM00000786,POL001386,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-06-15,Q2,174788.59,26873.52,140384.16,87394.3,87394.3,US
PRM00000787,POL001386,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-09-15,Q3,174788.59,29625.07,138531.66,131091.44,43697.15,US
PRM00000788,POL001386,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-12-15,Q4,174788.59,30478.3,146881.06,174788.59,0.0,US
PRM00000789,POL001507,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-03-15,Q1,494203.81,88446.29,443626.55,123550.95,370652.86,DE
PRM00000790,POL001507,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-06-15,Q2,494203.81,94323.05,414633.8,247101.91,247101.91,DE
PRM00000791,POL001507,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-09-15,Q3,494203.81,93590.45,382001.5,370652.86,123550.95,DE
PRM00000792,POL001507,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-12-15,Q4,494203.81,51547.2,410174.33,494203.81,0.0,DE
PRM00000793,POL001585,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-03-15,Q1,215704.86,42588.12,184742.69,53926.22,161778.65,GB
PRM00000794,POL001585,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-06-15,Q2,215704.86,28152.56,183417.23,107852.43,107852.43,GB
PRM00000795,POL001585,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-09-15,Q3,215704.86,22431.32,177005.89,161778.65,53926.22,GB
PRM00000796,POL001585,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-12-15,Q4,215704.86,26688.21,163370.49,215704.86,0.0,GB
PRM00000797,POL002310,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-03-15,Q1,6541.46,817.62,5614.99,1635.37,4906.1,GB
PRM00000798,POL002310,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-06-15,Q2,6541.46,1014.7,4929.09,3270.73,3270.73,GB
PRM00000799,POL002310,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-09-15,Q3,6541.46,922.17,5644.14,4906.1,1635.37,GB
PRM00000800,POL002310,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-12-15,Q4,6541.46,1278.6,5764.03,6541.46,0.0,GB
PRM00000801,POL002576,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-03-15,Q1,519925.1,52071.53,407000.12,129981.27,389943.82,DE
PRM00000802,POL002576,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-06-15,Q2,519925.1,62793.27,422160.56,259962.55,259962.55,DE
PRM00000803,POL002576,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-09-15,Q3,519925.1,85566.91,401881.49,389943.82,129981.27,DE
PRM00000804,POL002576,33,2021,A1,Direct Accident & Health,CAD,Written_Premium,2021-12-15,Q4,519925.1,99600.94,450550.21,519925.1,0.0,DE
PRM00000805,POL002789,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-03-15,Q1,363303.48,51564.82,304302.64,90825.87,272477.61,FR
PRM00000806,POL002789,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-06-15,Q2,363303.48,56014.2,304206.54,181651.74,181651.74,FR
PRM00000807,POL002789,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-09-15,Q3,363303.48,67578.63,283383.23,272477.61,90825.87,FR
PRM00000808,POL002789,33,2021,A1,Direct Accident & Health,EUR,Written_Premium,2021-12-15,Q4,363303.48,61169.91,278310.42,363303.48,0.0,FR
PRM00000809,POL003084,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-03-15,Q1,509678.5,74370.45,430869.89,127419.63,382258.88,AU
PRM00000810,POL003084,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-06-15,Q2,509678.5,51605.03,390520.73,254839.25,254839.25,AU
PRM00000811,POL003084,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-09-15,Q3,509678.5,55619.52,410904.79,382258.88,127419.63,AU
PRM00000812,POL003084,33,2021,A1,Direct Accident & Health,GBP,Written_Premium,2021-12-15,Q4,509678.5,82670.31,458402.17,509678.5,0.0,AU
PRM00000813,POL003500,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-03-15,Q1,7765.44,973.85,5982.45,1941.36,5824.08,GB
PRM00000814,POL003500,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-06-15,Q2,7765.44,1098.63,5994.11,3882.72,3882.72,GB
PRM00000815,POL003500,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-09-15,Q3,7765.44,795.6,6480.99,5824.08,1941.36,GB
PRM00000816,POL003500,33,2021,A1,Direct Accident & Health,JPY,Written_Premium,2021-12-15,Q4,7765.44,1459.57,6826.81,7765.44,0.0,GB
PRM00000817,POL004413,33,2021,A1,Direct Accident & Health,CHF,Written_Premium,2021-03-15,Q1,440782.52,48520.84,340337.68,110195.63,330586.89,DE
PRM00000818,POL004413,33,2021,A1,Direct Accident & Health,CHF,Written_Premium,2021-06-15,Q2,440782.52,65726.01,354899.35,220391.26,220391.26,DE
PRM00000819,POL004413,33,2021,A1,Direct Accident & Health,CHF,Written_Premium,2021-09-15,Q3,440782.52,75068.55,363311.09,330586.89,110195.63,DE
