reporting_period,Exposure_ID,Syndicate_Number,Exposure_Date,Quarter,LOB_Code,LOB_Name,Risk_Type,Risk_Category,Gross_Exposure,Net_Exposure,SCR_Contribution,Correlation_Factor,Diversification_Benefit,Calculation_Method
2025-11-30,EXP00000858,2791,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,1119471.52,755210.5,1057265.12,0.3075,144388.83,Standard_Formula
2025-11-30,EXP00000859,2791,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,1267241.39,1105698.34,1454755.38,0.651,232329.04,Standard_Formula
2025-11-30,EXP00000860,2791,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,583251.49,414993.29,534998.65,0.6751,64914.18,Standard_Formula
2025-11-30,EXP00000861,2791,2024-03-30,2024-Q1,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,536279.4,423941.23,517885.13,0.6233,67033.48,Standard_Formula
2025-11-30,EXP00000863,2791,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,1476970.81,1075588.28,1357994.0,0.6176,193995.27,Standard_Formula
2025-11-30,EXP00000864,2791,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,1851538.59,1224836.78,1629563.61,0.6734,284195.42,Standard_Formula
2025-11-30,EXP00000865,2791,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,1039783.99,853934.49,1025973.76,0.3531,197905.62,Standard_Formula
2025-11-30,EXP00000866,2791,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,1466201.79,1171461.47,1491238.45,0.5983,211501.38,Standard_Formula
2025-11-30,EXP00000867,2791,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,517611.77,402667.52,505815.06,0.4967,64715.71,Standard_Formula
2025-11-30,EXP00000868,2791,2024-03-30,2024-Q1,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,466177.26,427587.59,498863.59,0.6942,95227.18,Standard_Formula
2025-11-30,EXP00000870,2791,2024-03-30,2024-Q1,E1,Energy Offshore,Premium_Risk,Underwriting,1379145.85,1160173.86,1520363.7,0.6138,231041.07,Standard_Formula
2025-11-30,EXP00000871,2791,2024-03-30,2024-Q1,E1,Energy Offshore,Reserve_Risk,Underwriting,1776379.12,1410097.08,1618088.34,0.3425,216377.58,Standard_Formula
2025-11-30,EXP00000872,2791,2024-03-30,2024-Q1,E1,Energy Offshore,Cat_Risk,Underwriting,1061859.76,927276.98,1024270.46,0.6434,106938.48,Standard_Formula
2025-11-30,EXP00000873,2791,2024-03-30,2024-Q1,E1,Energy Offshore,Market_Risk,Non_Underwriting,1462340.7,1001680.82,1507071.26,0.4935,210347.41,Standard_Formula
2025-11-30,EXP00000874,2791,2024-03-30,2024-Q1,E1,Energy Offshore,Credit_Risk,Non_Underwriting,604861.5,439677.33,603055.25,0.5725,71593.04,Standard_Formula
2025-11-30,EXP00000875,2791,2024-03-30,2024-Q1,E1,Energy Offshore,Operational_Risk,Non_Underwriting,445449.01,430212.49,471234.71,0.3098,93115.63,Standard_Formula
2025-11-30,EXP00000877,2791,2024-06-30,2024-Q2,A1,Direct Accident & Health,Premium_Risk,Underwriting,1404394.07,1171312.52,1521743.06,0.3789,227625.07,Standard_Formula
2025-11-30,EXP00000878,2791,2024-06-30,2024-Q2,A1,Direct Accident & Health,Reserve_Risk,Underwriting,1630164.67,1311259.01,1758406.39,0.3892,256530.03,Standard_Formula
2025-11-30,EXP00000879,2791,2024-06-30,2024-Q2,A1,Direct Accident & Health,Cat_Risk,Underwriting,945172.94,868567.96,1102103.56,0.3932,107599.03,Standard_Formula
2025-11-30,EXP00000880,2791,2024-06-30,2024-Q2,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,1274582.94,1152967.88,1534755.06,0.5743,140825.03,Standard_Formula
2025-11-30,EXP00000881,2791,2024-06-30,2024-Q2,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,606985.46,486431.46,560652.6,0.6242,72227.95,Standard_Formula
2025-11-30,EXP00000882,2791,2024-06-30,2024-Q2,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,451442.53,357156.08,462578.01,0.4087,69424.57,Standard_Formula
2025-11-30,EXP00000884,2791,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,1448266.89,1013489.9,1311290.0,0.3456,207022.89,Standard_Formula
2025-11-30,EXP00000885,2791,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,1818650.71,1375300.87,1829279.9,0.5271,229587.89,Standard_Formula
2025-11-30,EXP00000886,2791,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,1055876.46,906512.5,978020.38,0.5253,175242.16,Standard_Formula
2025-11-30,EXP00000887,2791,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,1508034.6,1145218.27,1267644.32,0.5275,167887.64,Standard_Formula
2025-11-30,EXP00000888,2791,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,554120.58,453953.88,575826.04,0.3293,103085.42,Standard_Formula
2025-11-30,EXP00000889,2791,2024-06-30,2024-Q2,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,531701.02,410071.85,498450.47,0.5475,82922.17,Standard_Formula
2025-11-30,EXP00000891,2791,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,1501491.16,1018699.41,1265346.87,0.3285,178338.03,Standard_Formula
2025-11-30,EXP00000892,2791,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,1710206.52,1383300.51,1648121.39,0.3301,217798.94,Standard_Formula
2025-11-30,EXP00000893,2791,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,1103472.51,860056.23,1096797.19,0.5107,131316.55,Standard_Formula
2025-11-30,EXP00000894,2791,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,1525143.14,1213378.46,1509916.82,0.3859,236851.48,Standard_Formula
2025-11-30,EXP00000895,2791,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,563470.73,414647.87,593554.44,0.3013,65380.08,Standard_Formula
2025-11-30,EXP00000896,2791,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,455765.45,398531.95,489453.3,0.6718,89305.85,Standard_Formula
2025-11-30,EXP00000898,2791,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,1347864.44,1124193.97,1342300.48,0.3804,224756.4,Standard_Formula
2025-11-30,EXP00000899,2791,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,1857611.18,1231344.45,1586873.18,0.3149,296787.03,Standard_Formula
2025-11-30,EXP00000900,2791,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,1014752.51,880915.72,988448.54,0.3042,174223.83,Standard_Formula
2025-11-30,EXP00000901,2791,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,1310061.2,1131949.91,1376820.34,0.6562,144800.17,Standard_Formula
2025-11-30,EXP00000902,2791,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,552139.49,484204.39,578242.01,0.6514,111135.94,Standard_Formula
2025-11-30,EXP00000903,2791,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,493905.34,375581.26,447416.89,0.5513,86779.9,Standard_Formula
2025-11-30,EXP00000905,2791,2024-06-30,2024-Q2,E1,Energy Offshore,Premium_Risk,Underwriting,1395123.66,1033927.05,1508260.62,0.6583,192988.07,Standard_Formula
2025-11-30,EXP00000906,2791,2024-06-30,2024-Q2,E1,Energy Offshore,Reserve_Risk,Underwriting,1798996.97,1489372.7,1605213.5,0.638,302189.37,Standard_Formula
2025-11-30,EXP00000907,2791,2024-06-30,2024-Q2,E1,Energy Offshore,Cat_Risk,Underwriting,1051001.81,925104.0,1106165.58,0.497,196472.52,Standard_Formula
2025-11-30,EXP00000908,2791,2024-06-30,2024-Q2,E1,Energy Offshore,Market_Risk,Non_Underwriting,1500352.69,1149782.85,1503066.06,0.5922,153007.15,Standard_Formula
2025-11-30,EXP00000909,2791,2024-06-30,2024-Q2,E1,Energy Offshore,Credit_Risk,Non_Underwriting,600185.8,474415.85,539341.5,0.3568,59982.54,Standard_Formula
2025-11-30,EXP00000910,2791,2024-06-30,2024-Q2,E1,Energy Offshore,Operational_Risk,Non_Underwriting,533653.34,399746.36,445700.2,0.3099,54095.52,Standard_Formula
2025-11-30,EXP00000912,2791,2024-09-30,2024-Q3,A1,Direct Accident & Health,Premium_Risk,Underwriting,1446767.29,1035094.58,1399514.23,0.6327,246691.2,Standard_Formula
2025-11-30,EXP00000913,2791,2024-09-30,2024-Q3,A1,Direct Accident & Health,Reserve_Risk,Underwriting,1709046.58,1514673.64,1677572.65,0.3988,305860.1,Standard_Formula
2025-11-30,EXP00000914,2791,2024-09-30,2024-Q3,A1,Direct Accident & Health,Cat_Risk,Underwriting,1045815.08,930915.5,998421.48,0.5119,125840.41,Standard_Formula
2025-11-30,EXP00000915,2791,2024-09-30,2024-Q3,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,1278158.9,1029080.37,1272223.39,0.3801,142702.45,Standard_Formula
2025-11-30,EXP00000916,2791,2024-09-30,2024-Q3,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,517553.57,438977.27,533383.66,0.4315,65357.35,Standard_Formula
2025-11-30,EXP00000917,2791,2024-09-30,2024-Q3,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,530448.28,429286.78,471835.45,0.6669,70276.91,Standard_Formula
2025-11-30,EXP00000919,2791,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,1338249.7,1252873.62,1375706.04,0.3334,220927.91,Standard_Formula
2025-11-30,EXP00000920,2791,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,1633088.13,1435102.24,1586468.59,0.3443,228930.49,Standard_Formula
2025-11-30,EXP00000921,2791,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,1070815.74,867766.63,1077361.73,0.5041,139249.39,Standard_Formula
2025-11-30,EXP00000922,2791,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,1499447.15,1102800.94,1474177.49,0.4887,259227.61,Standard_Formula
2025-11-30,EXP00000923,2791,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,505430.21,420624.76,589375.74,0.5765,106438.53,Standard_Formula
2025-11-30,EXP00000924,2791,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,497349.93,435181.31,528898.85,0.6705,78854.8,Standard_Formula
2025-11-30,EXP00000926,2791,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,1504161.55,1096638.82,1527790.05,0.3665,181241.83,Standard_Formula
2025-11-30,EXP00000927,2791,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,1748291.08,1556166.46,1771293.99,0.325,282161.48,Standard_Formula
2025-11-30,EXP00000928,2791,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,1141349.18,823108.84,1004871.09,0.5396,176225.56,Standard_Formula
2025-11-30,EXP00000929,2791,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,1368277.47,998058.23,1360085.43,0.4948,211995.75,Standard_Formula
2025-11-30,EXP00000930,2791,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,580537.25,392518.32,600922.75,0.5423,85337.88,Standard_Formula
2025-11-30,EXP00000931,2791,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,455266.06,353663.93,494122.63,0.5869,86063.31,Standard_Formula
2025-11-30,EXP00000933,2791,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,1415098.06,1075726.24,1295270.56,0.5265,185967.94,Standard_Formula
2025-11-30,EXP00000934,2791,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,1851846.85,1397835.22,1647996.75,0.6322,333829.13,Standard_Formula
2025-11-30,EXP00000935,2791,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,980224.51,847820.04,1119170.19,0.6463,165631.81,Standard_Formula
2025-11-30,EXP00000936,2791,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,1404236.39,989860.99,1459785.81,0.3732,262887.9,Standard_Formula
2025-11-30,EXP00000937,2791,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,590333.46,501643.3,563258.06,0.4854,72808.06,Standard_Formula
2025-11-30,EXP00000938,2791,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,443363.5,403896.88,532027.3,0.4892,63203.65,Standard_Formula
2025-11-30,EXP00000940,2791,2024-09-30,2024-Q3,E1,Energy Offshore,Premium_Risk,Underwriting,1445188.92,1176082.35,1455516.24,0.6832,156559.13,Standard_Formula
2025-11-30,EXP00000941,2791,2024-09-30,2024-Q3,E1,Energy Offshore,Reserve_Risk,Underwriting,1852790.83,1249612.05,1814647.47,0.6019,244944.41,Standard_Formula
2025-11-30,EXP00000942,2791,2024-09-30,2024-Q3,E1,Energy Offshore,Cat_Risk,Underwriting,1092239.66,775160.21,948638.24,0.3712,119064.81,Standard_Formula
2025-11-30,EXP00000943,2791,2024-09-30,2024-Q3,E1,Energy Offshore,Market_Risk,Non_Underwriting,1490127.14,1052461.9,1457731.71,0.6326,272774.77,Standard_Formula
2025-11-30,EXP00000944,2791,2024-09-30,2024-Q3,E1,Energy Offshore,Credit_Risk,Non_Underwriting,594418.59,484865.79,540685.77,0.416,79262.02,Standard_Formula
2025-11-30,EXP00000945,2791,2024-09-30,2024-Q3,E1,Energy Offshore,Operational_Risk,Non_Underwriting,505667.25,372070.25,442399.94,0.5181,50465.37,Standard_Formula
2025-11-30,EXP00000947,2791,2024-12-30,2024-Q4,A1,Direct Accident & Health,Premium_Risk,Underwriting,1473844.88,1010596.0,1510916.5,0.5178,228801.57,Standard_Formula
2025-11-30,EXP00000948,2791,2024-12-30,2024-Q4,A1,Direct Accident & Health,Reserve_Risk,Underwriting,1699023.6,1447815.79,1658219.55,0.6251,230418.61,Standard_Formula
2025-11-30,EXP00000949,2791,2024-12-30,2024-Q4,A1,Direct Accident & Health,Cat_Risk,Underwriting,1075115.49,883523.2,1008099.03,0.5557,143851.19,Standard_Formula
2025-11-30,EXP00000950,2791,2024-12-30,2024-Q4,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,1407198.0,1195937.31,1459367.85,0.3945,237812.86,Standard_Formula
2025-11-30,EXP00000951,2791,2024-12-30,2024-Q4,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,592807.72,406688.0,507005.16,0.4786,69599.36,Standard_Formula
2025-11-30,EXP00000952,2791,2024-12-30,2024-Q4,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,449169.13,428086.44,442826.57,0.4334,86565.9,Standard_Formula
2025-11-30,EXP00000954,2791,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,1267001.92,1038405.48,1429966.51,0.4868,151769.28,Standard_Formula
2025-11-30,EXP00000955,2791,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,1709785.0,1327687.6,1813567.04,0.5235,266544.45,Standard_Formula
2025-11-30,EXP00000956,2791,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,1100909.04,776780.81,1071665.29,0.3758,156766.42,Standard_Formula
2025-11-30,EXP00000957,2791,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,1455670.02,1172386.35,1382574.83,0.4044,142504.96,Standard_Formula
2025-11-30,EXP00000958,2791,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,545653.44,457185.95,534912.05,0.6239,102894.27,Standard_Formula
2025-11-30,EXP00000959,2791,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,480549.71,386255.01,456990.2,0.3628,60118.96,Standard_Formula
2025-11-30,EXP00000961,2791,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,1370430.95,1247835.74,1430100.61,0.4692,169966.06,Standard_Formula
2025-11-30,EXP00000962,2791,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,1841427.31,1444389.4,1711572.96,0.544,275168.16,Standard_Formula
2025-11-30,EXP00000963,2791,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,1063316.05,747404.27,1130455.73,0.6409,113269.61,Standard_Formula
2025-11-30,EXP00000964,2791,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,1433192.53,1115362.7,1462973.22,0.4604,275948.48,Standard_Formula
2025-11-30,EXP00000965,2791,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,608555.04,401386.52,536434.29,0.3829,73574.99,Standard_Formula
2025-11-30,EXP00000966,2791,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,486144.77,353106.68,508956.33,0.5297,56021.67,Standard_Formula
2025-11-30,EXP00000968,2791,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,1444818.71,1156434.32,1502193.08,0.3847,224515.21,Standard_Formula
2025-11-30,EXP00000969,2791,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,1875266.0,1312672.42,1650555.33,0.41,307514.14,Standard_Formula
2025-11-30,EXP00000970,2791,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,1111205.99,739748.33,1007590.19,0.3507,120720.79,Standard_Formula
2025-11-30,EXP00000971,2791,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,1483456.54,1245688.14,1371205.23,0.688,192236.24,Standard_Formula
2025-11-30,EXP00000972,2791,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,582244.3,430755.76,538022.08,0.535,104340.98,Standard_Formula
2025-11-30,EXP00000973,2791,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,497464.17,397522.19,488783.23,0.6794,88619.7,Standard_Formula
2025-11-30,EXP00000975,2791,2024-12-30,2024-Q4,E1,Energy Offshore,Premium_Risk,Underwriting,1369282.8,1206711.79,1286036.74,0.4742,155125.23,Standard_Formula
2025-11-30,EXP00000976,2791,2024-12-30,2024-Q4,E1,Energy Offshore,Reserve_Risk,Underwriting,1917534.64,1237289.83,1886484.34,0.6727,225484.52,Standard_Formula
2025-11-30,EXP00000977,2791,2024-12-30,2024-Q4,E1,Energy Offshore,Cat_Risk,Underwriting,1140554.51,837299.98,1138153.56,0.4943,153873.31,Standard_Formula
2025-11-30,EXP00000978,2791,2024-12-30,2024-Q4,E1,Energy Offshore,Market_Risk,Non_Underwriting,1466005.44,1041868.48,1508075.14,0.6393,158372.46,Standard_Formula
2025-11-30,EXP00000979,2791,2024-12-30,2024-Q4,E1,Energy Offshore,Credit_Risk,Non_Underwriting,505582.9,469996.27,541564.57,0.3408,105786.48,Standard_Formula
2025-11-30,EXP00000980,2791,2024-12-30,2024-Q4,E1,Energy Offshore,Operational_Risk,Non_Underwriting,536625.22,372969.54,457613.09,0.6427,74696.82,Standard_Formula
2025-11-30,EXP00000982,2791,2025-03-30,2025-Q1,A1,Direct Accident & Health,Premium_Risk,Underwriting,1530768.75,1154668.64,1413770.01,0.6711,251368.4,Standard_Formula
2025-11-30,EXP00000983,2791,2025-03-30,2025-Q1,A1,Direct Accident & Health,Reserve_Risk,Underwriting,1711804.81,1224602.83,1832058.58,0.6461,197094.79,Standard_Formula
2025-11-30,EXP00000984,2791,2025-03-30,2025-Q1,A1,Direct Accident & Health,Cat_Risk,Underwriting,1129186.58,913870.44,945500.2,0.5914,144770.97,Standard_Formula
2025-11-30,EXP00000985,2791,2025-03-30,2025-Q1,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,1269958.08,1069022.91,1424577.52,0.4225,249418.61,Standard_Formula
2025-11-30,EXP00000986,2791,2025-03-30,2025-Q1,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,557562.54,394638.93,564884.94,0.4751,61100.35,Standard_Formula
2025-11-30,EXP00000987,2791,2025-03-30,2025-Q1,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,482674.86,419739.91,449908.14,0.3987,97018.73,Standard_Formula
2025-11-30,EXP00000989,2791,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,1371449.54,1208353.86,1396404.59,0.3928,151515.83,Standard_Formula
2025-11-30,EXP00000990,2791,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,1830058.29,1390076.92,1911335.28,0.6611,201310.02,Standard_Formula
2025-11-30,EXP00000991,2791,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,1079348.06,770894.27,1018197.85,0.4332,158536.23,Standard_Formula
2025-11-30,EXP00000992,2791,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,1488604.13,1223596.71,1446379.3,0.5521,268314.49,Standard_Formula
2025-11-30,EXP00000993,2791,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,513676.52,434459.4,526644.84,0.3547,93256.26,Standard_Formula
2025-11-30,EXP00000994,2791,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,458279.03,435644.66,491064.94,0.4886,66300.62,Standard_Formula
2025-11-30,EXP00000996,2791,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,1332151.82,1231011.46,1427423.76,0.3946,234879.09,Standard_Formula
2025-11-30,EXP00000997,2791,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,1652540.29,1489702.69,1762668.05,0.4769,288601.74,Standard_Formula
2025-11-30,EXP00000998,2791,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,1124217.98,816924.77,1085903.99,0.4453,142409.86,Standard_Formula
2025-11-30,EXP00000999,2791,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,1489839.95,1129661.63,1368682.43,0.3806,250616.94,Standard_Formula
2025-11-30,EXP00001000,2791,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,572641.2,471060.08,550967.62,0.4233,96242.56,Standard_Formula
