reporting_period,Asset_ID,Syndicate_Number,Reporting_Date,Quarter,Asset_Type,Asset_Category,Currency,ISIN,Issuer,Market_Value,Book_Value,Accrued_Interest,Credit_Rating,Duration,Yield
2025-11-30,AST00001009,2791,2024-03-30,2024-Q1,Bonds_Structured_Notes,Illiquid,CAD,XS5330869243,Issuer_81,23911946.09,22830696.93,240390.17,BB,5.04,0.0757
2025-11-30,AST00001011,2791,2024-03-30,2024-Q1,Equities_Listed,Illiquid,CHF,XS6309542874,Issuer_97,15247919.42,15063329.23,258033.83,BBB,4.88,0.0167
2025-11-30,AST00001013,2791,2024-03-30,2024-Q1,Equities_Unlisted,Illiquid,EUR,XS1295808432,Issuer_93,18098377.09,18842691.79,49109.65,AA,8.77,0.0429
2025-11-30,AST00001015,2791,2024-03-30,2024-Q1,Property,Illiquid,CAD,XS1729454540,Issuer_43,18323636.23,17685731.2,407347.37,AAA,6.66,0.0167
2025-11-30,AST00001017,2791,2024-03-30,2024-Q1,Cash_And_Cash_Equivalents,Liquid,GBP,XS2026426007,Issuer_3,36635738.45,36800780.6,735567.32,A,5.21,0.0649
2025-11-30,AST00001018,2791,2024-03-30,2024-Q1,Cash_And_Cash_Equivalents,Liquid,EUR,XS1450365818,Issuer_35,24423825.63,25226737.88,25036.74,AAA,7.27,0.0501
2025-11-30,AST00001020,2791,2024-03-30,2024-Q1,Collective_Investment_Undertakings,Illiquid,AUD,XS7284323741,Issuer_5,46897230.7,45741550.52,1358372.59,BBB,1.29,0.0188
2025-11-30,AST00001022,2791,2024-03-30,2024-Q1,Loans_And_Mortgages,Illiquid,CHF,XS9907029399,Issuer_94,26983890.22,25776550.1,177481.01,BBB,1.2,0.0235
2025-11-30,AST00001024,2791,2024-03-30,2024-Q1,Derivatives,Illiquid,CAD,XS3991100506,Issuer_62,21816710.68,22585770.82,339614.77,BB,6.35,0.0621
2025-11-30,AST00001026,2791,2024-03-30,2024-Q1,Other_Investments,Illiquid,AUD,XS3599174587,Issuer_68,34378571.96,36058927.97,188426.76,AAA,9.56,0.0447
2025-11-30,AST00001027,2791,2024-03-30,2024-Q1,Other_Investments,Illiquid,EUR,XS6874070195,Issuer_75,68757143.92,68356733.4,1299721.72,A,8.78,0.0117
2025-11-30,AST00001029,2791,2024-06-30,2024-Q2,Liquid_Assets,Liquid,JPY,XS8358404606,Issuer_93,17127538.58,16633223.51,88048.34,AAA,2.14,0.0125
2025-11-30,AST00001030,2791,2024-06-30,2024-Q2,Liquid_Assets,Liquid,GBP,XS5233064637,Issuer_82,25691307.87,25861304.87,435101.08,AA,5.86,0.0712
2025-11-30,AST00001031,2791,2024-06-30,2024-Q2,Liquid_Assets,Liquid,CHF,XS9614777532,Issuer_65,51382615.74,49895105.27,331859.92,A,4.22,0.0344
2025-11-30,AST00001033,2791,2024-06-30,2024-Q2,Illiquid_Assets,Illiquid,AUD,XS6399915724,Issuer_17,52321478.21,50983016.31,580025.77,BB,7.54,0.0758
2025-11-30,AST00001034,2791,2024-06-30,2024-Q2,Illiquid_Assets,Illiquid,CAD,XS5533451037,Issuer_39,52321478.21,54043058.42,462188.8,AA,2.1,0.0134
2025-11-30,AST00001035,2791,2024-06-30,2024-Q2,Illiquid_Assets,Illiquid,AUD,XS4731575693,Issuer_1,26160739.11,27281887.51,577253.39,BBB,3.16,0.0281
2025-11-30,AST00001037,2791,2024-06-30,2024-Q2,Restricted_Assets,Illiquid,GBP,XS5849403185,Issuer_29,27041591.53,26464888.09,498446.6,A,7.45,0.0493
2025-11-30,AST00001038,2791,2024-06-30,2024-Q2,Restricted_Assets,Illiquid,GBP,XS1097194882,Issuer_46,81124774.6,80178448.29,1825180.48,BBB,2.47,0.0772
2025-11-30,AST00001039,2791,2024-06-30,2024-Q2,Restricted_Assets,Illiquid,USD,XS8130176144,Issuer_15,40562387.3,38619560.23,124917.06,BB,8.23,0.0556
2025-11-30,AST00001041,2791,2024-06-30,2024-Q2,Bonds_Government,Liquid,EUR,XS9283834600,Issuer_20,9715604.55,10129295.16,191545.91,BB,5.1,0.0749
2025-11-30,AST00001042,2791,2024-06-30,2024-Q2,Bonds_Government,Liquid,JPY,XS9187537738,Issuer_83,6477069.7,6536700.28,45711.17,BB,4.65,0.0436
2025-11-30,AST00001044,2791,2024-06-30,2024-Q2,Bonds_Corporate,Illiquid,JPY,XS9770042919,Issuer_18,23155710.28,23599573.67,8441.78,AA,0.53,0.057
2025-11-30,AST00001045,2791,2024-06-30,2024-Q2,Bonds_Corporate,Illiquid,GBP,XS3021595775,Issuer_9,34733565.42,33465706.1,798175.55,AAA,2.82,0.0102
2025-11-30,AST00001047,2791,2024-06-30,2024-Q2,Bonds_Structured_Notes,Illiquid,GBP,XS6696745010,Issuer_43,75452402.3,75006226.06,2044319.86,AAA,2.88,0.0375
2025-11-30,AST00001048,2791,2024-06-30,2024-Q2,Bonds_Structured_Notes,Illiquid,EUR,XS2695947360,Issuer_88,25150800.77,24515458.41,143268.5,AAA,3.6,0.0609
2025-11-30,AST00001049,2791,2024-06-30,2024-Q2,Bonds_Structured_Notes,Illiquid,EUR,XS1298611034,Issuer_50,25150800.77,24165023.02,76422.07,AA,4.04,0.0307
2025-11-30,AST00001051,2791,2024-06-30,2024-Q2,Equities_Listed,Illiquid,GBP,XS1593939868,Issuer_4,17121338.75,17262900.94,381757.41,A,2.5,0.0606
2025-11-30,AST00001053,2791,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,JPY,XS4364348095,Issuer_33,13172661.67,13335985.77,284923.39,AAA,8.29,0.0268
2025-11-30,AST00001054,2791,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,CHF,XS8335424639,Issuer_4,19758992.51,18973885.51,75717.04,AA,8.98,0.071
2025-11-30,AST00001055,2791,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,USD,XS3952676466,Issuer_80,19758992.51,20141410.65,561606.41,BB,6.65,0.0185
2025-11-30,AST00001057,2791,2024-06-30,2024-Q2,Property,Illiquid,JPY,XS8171680656,Issuer_67,32832047.92,32827101.38,331569.12,BBB,7.74,0.0158
2025-11-30,AST00001058,2791,2024-06-30,2024-Q2,Property,Illiquid,GBP,XS1660691105,Issuer_72,21888031.94,21721361.18,623594.79,BB,2.81,0.031
2025-11-30,AST00001060,2791,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,EUR,XS6597273100,Issuer_10,14970642.69,15116163.17,442027.56,BB,4.07,0.0264
2025-11-30,AST00001061,2791,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,GBP,XS8804440939,Issuer_37,9980428.46,9803938.56,81790.01,BBB,3.79,0.0789
2025-11-30,AST00001062,2791,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,AUD,XS2302118735,Issuer_66,14970642.69,14899236.23,115839.3,A,6.58,0.0576
2025-11-30,AST00001064,2791,2024-06-30,2024-Q2,Collective_Investment_Undertakings,Illiquid,JPY,XS7319202769,Issuer_18,68139814.38,67734510.28,396970.48,BB,9.09,0.073
2025-11-30,AST00001065,2791,2024-06-30,2024-Q2,Collective_Investment_Undertakings,Illiquid,JPY,XS4174494875,Issuer_89,68139814.38,65165822.09,653106.17,BBB,9.22,0.0498
2025-11-30,AST00001066,2791,2024-06-30,2024-Q2,Collective_Investment_Undertakings,Illiquid,GBP,XS6377272593,Issuer_55,34069907.19,34788633.12,40238.56,A,3.44,0.0666
2025-11-30,AST00001068,2791,2024-06-30,2024-Q2,Loans_And_Mortgages,Illiquid,AUD,XS3632744061,Issuer_62,10089828.16,9977496.49,261364.91,BBB,8.46,0.0268
2025-11-30,AST00001069,2791,2024-06-30,2024-Q2,Loans_And_Mortgages,Illiquid,AUD,XS3726811877,Issuer_15,20179656.33,20191046.67,368583.66,BB,5.04,0.023
2025-11-30,AST00001071,2791,2024-06-30,2024-Q2,Derivatives,Illiquid,AUD,XS7144463438,Issuer_43,65997409.0,66784423.91,1907681.79,AAA,8.95,0.0126
2025-11-30,AST00001072,2791,2024-06-30,2024-Q2,Derivatives,Illiquid,AUD,XS5103843255,Issuer_84,65997409.0,63206708.96,1660256.17,BB,9.76,0.0307
2025-11-30,AST00001074,2791,2024-06-30,2024-Q2,Other_Investments,Illiquid,EUR,XS5898356439,Issuer_58,20599453.89,21483497.03,4110.83,BBB,3.76,0.0147
2025-11-30,AST00001075,2791,2024-06-30,2024-Q2,Other_Investments,Illiquid,CHF,XS8817508306,Issuer_91,30899180.84,29365143.88,866299.76,AA,4.78,0.0265
2025-11-30,AST00001076,2791,2024-06-30,2024-Q2,Other_Investments,Illiquid,EUR,XS3468894287,Issuer_1,61798361.68,64138873.89,1790367.26,BB,3.28,0.0275
2025-11-30,AST00001078,2791,2024-09-30,2024-Q3,Liquid_Assets,Liquid,JPY,XS8445632571,Issuer_87,69596674.79,68002303.21,396354.33,BB,7.78,0.0538
2025-11-30,AST00001079,2791,2024-09-30,2024-Q3,Liquid_Assets,Liquid,JPY,XS3890965972,Issuer_18,34798337.39,36082033.56,822889.53,AAA,8.9,0.0694
2025-11-30,AST00001080,2791,2024-09-30,2024-Q3,Liquid_Assets,Liquid,CHF,XS3487610968,Issuer_49,69596674.79,71589314.56,1209669.13,AAA,8.92,0.0445
2025-11-30,AST00001082,2791,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,GBP,XS3609970007,Issuer_89,49716880.95,50791156.32,1344017.85,BB,1.09,0.0393
2025-11-30,AST00001083,2791,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,EUR,XS7406992043,Issuer_87,49716880.95,47411654.07,1424616.5,BBB,0.71,0.0254
2025-11-30,AST00001084,2791,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,JPY,XS9714136752,Issuer_51,99433761.89,102377843.78,1676306.54,AA,7.22,0.0693
2025-11-30,AST00001086,2791,2024-09-30,2024-Q3,Restricted_Assets,Illiquid,CHF,XS8966954699,Issuer_26,14661158.62,14841957.81,323299.28,AAA,0.72,0.045
2025-11-30,AST00001087,2791,2024-09-30,2024-Q3,Restricted_Assets,Illiquid,JPY,XS8488292353,Issuer_28,9774105.75,10165414.65,183514.46,BBB,5.52,0.017
2025-11-30,AST00001089,2791,2024-09-30,2024-Q3,Bonds_Government,Liquid,CAD,XS2615047348,Issuer_55,24118162.7,25218749.29,465680.31,BB,4.18,0.0104
2025-11-30,AST00001090,2791,2024-09-30,2024-Q3,Bonds_Government,Liquid,CHF,XS6068021575,Issuer_46,12059081.35,11516113.64,47512.08,BB,0.51,0.0537
2025-11-30,AST00001091,2791,2024-09-30,2024-Q3,Bonds_Government,Liquid,CHF,XS8216342030,Issuer_13,8039387.57,8236936.34,91976.42,BBB,1.38,0.0361
2025-11-30,AST00001093,2791,2024-09-30,2024-Q3,Bonds_Corporate,Illiquid,GBP,XS4833221655,Issuer_12,7936956.19,8233226.61,170572.08,AAA,7.54,0.0315
2025-11-30,AST00001094,2791,2024-09-30,2024-Q3,Bonds_Corporate,Illiquid,CHF,XS4080345458,Issuer_37,15873912.39,16517801.24,465993.66,BBB,6.55,0.0532
2025-11-30,AST00001096,2791,2024-09-30,2024-Q3,Bonds_Structured_Notes,Illiquid,CAD,XS7058976052,Issuer_15,14559586.84,14247772.33,24327.64,AAA,0.88,0.0371
2025-11-30,AST00001097,2791,2024-09-30,2024-Q3,Bonds_Structured_Notes,Illiquid,CHF,XS9204471518,Issuer_78,43678760.52,44276964.08,1170515.08,BB,7.14,0.0462
2025-11-30,AST00001098,2791,2024-09-30,2024-Q3,Bonds_Structured_Notes,Illiquid,GBP,XS4607956828,Issuer_48,14559586.84,14858162.98,105329.67,AA,0.57,0.0669
2025-11-30,AST00001100,2791,2024-09-30,2024-Q3,Equities_Listed,Illiquid,JPY,XS6323462221,Issuer_59,31991984.05,32817658.02,369300.12,A,9.83,0.0103
2025-11-30,AST00001101,2791,2024-09-30,2024-Q3,Equities_Listed,Illiquid,CAD,XS9508759199,Issuer_71,31991984.05,31953471.78,899927.81,BBB,2.64,0.0353
2025-11-30,AST00001102,2791,2024-09-30,2024-Q3,Equities_Listed,Illiquid,CAD,XS8292749002,Issuer_73,21327989.37,22351573.59,92754.78,AA,9.71,0.0693
2025-11-30,AST00001104,2791,2024-09-30,2024-Q3,Equities_Unlisted,Illiquid,EUR,XS6397835712,Issuer_46,25205339.29,25333471.64,659123.79,AAA,3.73,0.0781
2025-11-30,AST00001106,2791,2024-09-30,2024-Q3,Property,Illiquid,JPY,XS5241084808,Issuer_35,66951664.06,64085317.99,1923167.43,AAA,6.47,0.038
2025-11-30,AST00001108,2791,2024-09-30,2024-Q3,Cash_And_Cash_Equivalents,Liquid,EUR,XS5689122381,Issuer_65,16455123.61,16947855.53,109475.45,AAA,3.97,0.0544
2025-11-30,AST00001109,2791,2024-09-30,2024-Q3,Cash_And_Cash_Equivalents,Liquid,CHF,XS6493721793,Issuer_36,16455123.61,17214164.96,90392.34,AAA,9.38,0.0714
2025-11-30,AST00001110,2791,2024-09-30,2024-Q3,Cash_And_Cash_Equivalents,Liquid,GBP,XS2554524998,Issuer_79,49365370.84,49635022.22,50107.1,AAA,5.7,0.0103
2025-11-30,AST00001112,2791,2024-09-30,2024-Q3,Collective_Investment_Undertakings,Illiquid,AUD,XS8052113410,Issuer_30,90754183.81,93877080.89,997219.57,AAA,2.87,0.0547
2025-11-30,AST00001114,2791,2024-09-30,2024-Q3,Loans_And_Mortgages,Illiquid,CAD,XS3287492678,Issuer_69,45566100.14,46669846.75,341775.95,AAA,2.36,0.0334
2025-11-30,AST00001116,2791,2024-09-30,2024-Q3,Derivatives,Illiquid,JPY,XS6532707816,Issuer_29,24705963.11,24857318.89,453774.21,BBB,1.65,0.0733
2025-11-30,AST00001117,2791,2024-09-30,2024-Q3,Derivatives,Illiquid,AUD,XS7683069925,Issuer_95,74117889.32,77258962.18,2185081.31,BB,1.05,0.0212
2025-11-30,AST00001118,2791,2024-09-30,2024-Q3,Derivatives,Illiquid,GBP,XS5193476827,Issuer_21,37058944.66,35222165.72,1023467.69,AA,6.4,0.0258
2025-11-30,AST00001120,2791,2024-09-30,2024-Q3,Other_Investments,Illiquid,GBP,XS7570303024,Issuer_18,41304654.21,40586943.1,1230849.47,BBB,3.9,0.0337
2025-11-30,AST00001121,2791,2024-09-30,2024-Q3,Other_Investments,Illiquid,USD,XS7508940067,Issuer_63,41304654.21,42589042.09,1250.75,AAA,5.32,0.0702
2025-11-30,AST00001123,2791,2024-12-30,2024-Q4,Liquid_Assets,Liquid,JPY,XS5631164242,Issuer_69,49776377.96,50118596.13,1218967.94,AAA,7.0,0.0387
2025-11-30,AST00001124,2791,2024-12-30,2024-Q4,Liquid_Assets,Liquid,USD,XS6330273567,Issuer_96,49776377.96,50867361.89,191017.23,A,7.14,0.0324
2025-11-30,AST00001125,2791,2024-12-30,2024-Q4,Liquid_Assets,Liquid,EUR,XS1636283507,Issuer_60,16592125.99,16605884.72,293457.93,AAA,7.64,0.0738
2025-11-30,AST00001127,2791,2024-12-30,2024-Q4,Illiquid_Assets,Illiquid,GBP,XS5134916217,Issuer_88,41283174.34,40449479.97,575242.59,BBB,7.77,0.0483
2025-11-30,AST00001128,2791,2024-12-30,2024-Q4,Illiquid_Assets,Illiquid,USD,XS2934159801,Issuer_2,13761058.11,14030109.18,218640.74,AA,7.53,0.0761
2025-11-30,AST00001130,2791,2024-12-30,2024-Q4,Restricted_Assets,Illiquid,GBP,XS2680851878,Issuer_14,15289068.83,15320011.2,336500.53,AA,1.08,0.0215
2025-11-30,AST00001131,2791,2024-12-30,2024-Q4,Restricted_Assets,Illiquid,CHF,XS3838179602,Issuer_73,45867206.48,43582400.14,86152.32,BB,2.83,0.0719
2025-11-30,AST00001133,2791,2024-12-30,2024-Q4,Bonds_Government,Liquid,CAD,XS4508808151,Issuer_56,15470857.67,15206006.91,398020.81,AA,8.28,0.0792
2025-11-30,AST00001135,2791,2024-12-30,2024-Q4,Bonds_Corporate,Illiquid,GBP,XS5610787404,Issuer_92,10410585.46,9933385.01,92319.32,A,0.58,0.0466
2025-11-30,AST00001136,2791,2024-12-30,2024-Q4,Bonds_Corporate,Illiquid,AUD,XS1875771027,Issuer_99,20821170.93,21812478.71,118826.0,AA,3.61,0.0372
2025-11-30,AST00001138,2791,2024-12-30,2024-Q4,Bonds_Structured_Notes,Illiquid,CAD,XS7464987147,Issuer_97,8445993.78,8853578.5,57063.49,AA,7.43,0.0707
2025-11-30,AST00001140,2791,2024-12-30,2024-Q4,Equities_Listed,Illiquid,EUR,XS3869330646,Issuer_74,20387217.49,20190452.35,494877.55,BBB,2.79,0.0633
2025-11-30,AST00001141,2791,2024-12-30,2024-Q4,Equities_Listed,Illiquid,CAD,XS4960388308,Issuer_13,20387217.49,19501695.82,550466.04,A,0.64,0.0229
2025-11-30,AST00001143,2791,2024-12-30,2024-Q4,Equities_Unlisted,Illiquid,USD,XS8317394764,Issuer_2,5548012.38,5478476.76,31734.72,AA,3.02,0.066
2025-11-30,AST00001145,2791,2024-12-30,2024-Q4,Property,Illiquid,EUR,XS6160151911,Issuer_74,5826926.35,5957242.83,32477.7,AA,8.4,0.0406
2025-11-30,AST00001146,2791,2024-12-30,2024-Q4,Property,Illiquid,GBP,XS6465560191,Issuer_41,3884617.56,3762104.68,105325.41,BB,8.71,0.0488
2025-11-30,AST00001148,2791,2024-12-30,2024-Q4,Cash_And_Cash_Equivalents,Liquid,USD,XS2686968865,Issuer_42,15261207.15,15520836.62,284722.51,BBB,3.5,0.0746
2025-11-30,AST00001150,2791,2024-12-30,2024-Q4,Collective_Investment_Undertakings,Illiquid,EUR,XS6420980789,Issuer_75,10156429.97,9709965.83,98338.68,BB,5.15,0.0574
2025-11-30,AST00001152,2791,2024-12-30,2024-Q4,Loans_And_Mortgages,Illiquid,CHF,XS9634003180,Issuer_7,20605505.23,20214222.05,514375.46,AAA,9.78,0.0493
2025-11-30,AST00001154,2791,2024-12-30,2024-Q4,Derivatives,Illiquid,JPY,XS5550714183,Issuer_67,25022539.13,25255358.61,54120.7,BBB,2.27,0.058
2025-11-30,AST00001156,2791,2024-12-30,2024-Q4,Other_Investments,Illiquid,CHF,XS6017588470,Issuer_68,21082665.36,20203416.6,267664.38,BBB,1.86,0.0128
2025-11-30,AST00001157,2791,2024-12-30,2024-Q4,Other_Investments,Illiquid,USD,XS8783225500,Issuer_87,21082665.36,21654520.79,593387.77,BBB,3.9,0.0786
2025-11-30,AST00001158,2791,2024-12-30,2024-Q4,Other_Investments,Illiquid,CAD,XS9614884583,Issuer_71,21082665.36,21275608.17,216152.68,AAA,7.51,0.0743
2025-11-30,AST00001160,2791,2025-03-30,2025-Q1,Liquid_Assets,Liquid,GBP,XS3252626858,Issuer_41,36148904.43,37504312.23,931448.45,A,3.48,0.0247
2025-11-30,AST00001161,2791,2025-03-30,2025-Q1,Liquid_Assets,Liquid,CAD,XS8140789201,Issuer_5,54223356.64,56742050.81,28665.96,BBB,5.38,0.029
2025-11-30,AST00001162,2791,2025-03-30,2025-Q1,Liquid_Assets,Liquid,USD,XS4222202342,Issuer_51,108446713.29,108095363.91,2240793.64,A,7.07,0.0275
2025-11-30,AST00001164,2791,2025-03-30,2025-Q1,Illiquid_Assets,Illiquid,USD,XS9672812241,Issuer_80,28473557.96,28817891.62,824408.56,A,8.68,0.0734
2025-11-30,AST00001165,2791,2025-03-30,2025-Q1,Illiquid_Assets,Illiquid,CAD,XS1521537563,Issuer_20,85420673.89,88320852.07,12917.34,A,1.89,0.0732
2025-11-30,AST00001167,2791,2025-03-30,2025-Q1,Restricted_Assets,Illiquid,GBP,XS5194145075,Issuer_35,57248630.48,55705328.03,112117.87,AA,5.75,0.0377
2025-11-30,AST00001168,2791,2025-03-30,2025-Q1,Restricted_Assets,Illiquid,GBP,XS7347821768,Issuer_66,114497260.95,114169529.24,1162434.13,AA,6.55,0.0696
2025-11-30,AST00001169,2791,2025-03-30,2025-Q1,Restricted_Assets,Illiquid,AUD,XS4190438674,Issuer_21,57248630.48,57869354.96,1281859.53,BB,2.26,0.0204
2025-11-30,AST00001171,2791,2025-03-30,2025-Q1,Bonds_Government,Liquid,CAD,XS1736172902,Issuer_41,13376681.09,12971650.24,204397.46,BB,0.6,0.0637
2025-11-30,AST00001173,2791,2025-03-30,2025-Q1,Bonds_Corporate,Illiquid,USD,XS5151685327,Issuer_87,3755832.47,3584431.46,82637.24,BBB,1.26,0.0777
2025-11-30,AST00001174,2791,2025-03-30,2025-Q1,Bonds_Corporate,Illiquid,EUR,XS4523341212,Issuer_87,5633748.7,5502298.52,151333.7,AA,4.36,0.052
2025-11-30,AST00001176,2791,2025-03-30,2025-Q1,Bonds_Structured_Notes,Illiquid,CAD,XS3038413298,Issuer_83,10334906.91,10016285.99,188589.09,BB,9.75,0.0459
2025-11-30,AST00001177,2791,2025-03-30,2025-Q1,Bonds_Structured_Notes,Illiquid,JPY,XS4099985117,Issuer_98,5167453.45,5305232.56,106066.03,BB,7.36,0.0638
2025-11-30,AST00001179,2791,2025-03-30,2025-Q1,Equities_Listed,Illiquid,EUR,XS6116833989,Issuer_42,19597292.13,20040124.9,222341.38,AAA,7.22,0.0795
2025-11-30,AST00001180,2791,2025-03-30,2025-Q1,Equities_Listed,Illiquid,CHF,XS3977260912,Issuer_43,19597292.13,19595042.79,390865.05,A,9.64,0.0654
2025-11-30,AST00001182,2791,2025-03-30,2025-Q1,Equities_Unlisted,Illiquid,JPY,XS8993845988,Issuer_30,3956840.2,3787549.92,103507.58,AAA,5.32,0.0168
2025-11-30,AST00001183,2791,2025-03-30,2025-Q1,Equities_Unlisted,Illiquid,JPY,XS1834004537,Issuer_89,3956840.2,4042280.19,36418.09,AA,3.22,0.0747
2025-11-30,AST00001185,2791,2025-03-30,2025-Q1,Property,Illiquid,AUD,XS7631990902,Issuer_19,30962659.95,30669263.93,234303.3,A,3.41,0.0559
2025-11-30,AST00001186,2791,2025-03-30,2025-Q1,Property,Illiquid,CHF,XS4267859469,Issuer_18,30962659.95,30755052.74,173355.95,A,3.28,0.0444
2025-11-30,AST00001188,2791,2025-03-30,2025-Q1,Cash_And_Cash_Equivalents,Liquid,USD,XS7151065570,Issuer_72,44789251.16,46258023.92,435192.32,A,9.71,0.0575
2025-11-30,AST00001189,2791,2025-03-30,2025-Q1,Cash_And_Cash_Equivalents,Liquid,CHF,XS7627746182,Issuer_19,22394625.58,21436877.39,14368.34,BB,7.01,0.0386
2025-11-30,AST00001190,2791,2025-03-30,2025-Q1,Cash_And_Cash_Equivalents,Liquid,USD,XS2349614102,Issuer_9,44789251.16,44373068.24,512240.72,BBB,6.76,0.0459
2025-11-30,AST00001192,2791,2025-03-30,2025-Q1,Collective_Investment_Undertakings,Illiquid,CHF,XS7165762070,Issuer_54,18835285.53,19628264.13,486488.12,BB,2.03,0.0517
2025-11-30,AST00001194,2791,2025-03-30,2025-Q1,Loans_And_Mortgages,Illiquid,GBP,XS4412598835,Issuer_61,15654381.32,15312028.64,430612.65,A,5.16,0.0168
2025-11-30,AST00001195,2791,2025-03-30,2025-Q1,Loans_And_Mortgages,Illiquid,AUD,XS8447984528,Issuer_33,15654381.32,15164334.31,423795.69,AAA,3.23,0.0188
2025-11-30,AST00001197,2791,2025-03-30,2025-Q1,Derivatives,Illiquid,EUR,XS7010219774,Issuer_58,15641728.4,15526353.95,89418.49,BBB,4.13,0.0341
2025-11-30,AST00001199,2791,2025-03-30,2025-Q1,Other_Investments,Illiquid,EUR,XS3054478662,Issuer_84,4631096.34,4502062.45,25679.19,BB,6.7,0.0588
2025-11-30,AST00001201,2791,2025-06-30,2025-Q2,Liquid_Assets,Liquid,JPY,XS8512653245,Issuer_74,19641766.57,20291103.82,125807.41,A,5.52,0.0596
2025-11-30,AST00001202,2791,2025-06-30,2025-Q2,Liquid_Assets,Liquid,EUR,XS5875751512,Issuer_42,19641766.57,20452052.4,293228.42,BBB,9.98,0.0492
2025-11-30,AST00001204,2791,2025-06-30,2025-Q2,Illiquid_Assets,Illiquid,CAD,XS5549400447,Issuer_28,33677321.63,33661360.37,260580.33,BB,4.04,0.0503
2025-11-30,AST00001205,2791,2025-06-30,2025-Q2,Illiquid_Assets,Illiquid,USD,XS8293930547,Issuer_95,16838660.81,16746329.53,80743.67,AAA,1.07,0.0332
2025-11-30,AST00001207,2791,2025-06-30,2025-Q2,Restricted_Assets,Illiquid,CAD,XS3154483068,Issuer_26,11692008.93,12102149.92,234413.4,AA,6.64,0.0781
2025-11-30,AST00001208,2791,2025-06-30,2025-Q2,Restricted_Assets,Illiquid,USD,XS8332122371,Issuer_90,11692008.93,11395105.85,70443.81,BBB,3.27,0.0558
2025-11-30,AST00001210,2791,2025-06-30,2025-Q2,Bonds_Government,Liquid,CAD,XS7684254163,Issuer_60,1931515.58,1984882.01,18687.53,BB,7.68,0.0665
2025-11-30,AST00001211,2791,2025-06-30,2025-Q2,Bonds_Government,Liquid,JPY,XS8936421142,Issuer_50,1931515.58,1844877.97,25983.66,A,9.11,0.0504
2025-11-30,AST00001213,2791,2025-06-30,2025-Q2,Bonds_Corporate,Illiquid,CAD,XS8804250502,Issuer_63,25789302.11,25112802.0,622327.54,BBB,4.69,0.0104
2025-11-30,AST00001215,2791,2025-06-30,2025-Q2,Bonds_Structured_Notes,Illiquid,AUD,XS2681289323,Issuer_14,17613943.79,18448859.32,289669.98,BB,0.77,0.0114
2025-11-30,AST00001217,2791,2025-06-30,2025-Q2,Equities_Listed,Illiquid,EUR,XS6607902712,Issuer_60,45977383.74,46658073.28,500484.88,AAA,2.72,0.0338
2025-11-30,AST00001218,2791,2025-06-30,2025-Q2,Equities_Listed,Illiquid,USD,XS7352266322,Issuer_34,15325794.58,14772877.1,341196.57,BB,9.45,0.0689
2025-11-30,AST00001220,2791,2025-06-30,2025-Q2,Equities_Unlisted,Illiquid,GBP,XS2046635725,Issuer_92,15303075.54,15842918.72,55817.21,A,3.01,0.0617
2025-11-30,AST00001222,2791,2025-06-30,2025-Q2,Property,Illiquid,EUR,XS9845284674,Issuer_42,10313130.98,10324311.87,116461.86,BB,0.52,0.023
2025-11-30,AST00001224,2791,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,JPY,XS3601753122,Issuer_53,46237810.04,47121082.12,751087.64,A,5.79,0.0398
2025-11-30,AST00001225,2791,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,GBP,XS5220943989,Issuer_99,46237810.04,47277141.7,701898.16,AA,6.92,0.0312
2025-11-30,AST00001227,2791,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,GBP,XS6077506405,Issuer_5,22133037.95,21142309.39,89953.17,AAA,6.65,0.0704
2025-11-30,AST00001228,2791,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,GBP,XS1555467252,Issuer_99,7377679.32,7610411.86,194544.24,BBB,8.34,0.0769
2025-11-30,AST00001229,2791,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,JPY,XS8552783332,Issuer_86,7377679.32,7709913.46,130694.26,A,8.71,0.0105
2025-11-30,AST00001231,2791,2025-06-30,2025-Q2,Loans_And_Mortgages,Illiquid,USD,XS6118734037,Issuer_71,19412649.24,19245939.81,480557.64,AAA,2.14,0.0599
2025-11-30,AST00001232,2791,2025-06-30,2025-Q2,Loans_And_Mortgages,Illiquid,JPY,XS8818491947,Issuer_36,9706324.62,9406470.2,205427.0,BBB,5.82,0.0756
2025-11-30,AST00001233,2791,2025-06-30,2025-Q2,Loans_And_Mortgages,Illiquid,USD,XS1911778546,Issuer_81,19412649.24,18786350.14,408032.6,A,7.71,0.0773
