Reserve_ID,Syndicate_Number,LOB_Code,LOB_Name,Valuation_Date,Quarter,Reserve_Type,Movement_Type,Amount,Currency,Discounted,Confidence_Level
RES00000750,2791,A1,Direct Accident & Health,2025-12-30,2025-Q4,Risk_Margin,Revaluation,812485.49,GBP,True,0.5
RES00000751,2791,A1,Direct Accident & Health,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,3209568.54,GBP,True,0.5
RES00000752,2791,A1,Direct Accident & Health,2025-12-30,2025-Q4,IBNR,Revaluation,2318076.24,GBP,False,0.75
RES00000753,2791,A1,Direct Accident & Health,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,13519858.46,GBP,True,0.5
RES00000754,2791,A1,Direct Accident & Health,2026-03-30,2026-Q1,Risk_Margin,Revaluation,792086.39,GBP,True,0.5
RES00000755,2791,A1,Direct Accident & Health,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,2981188.45,GBP,True,0.5
RES00000756,2791,A1,Direct Accident & Health,2026-03-30,2026-Q1,IBNR,Revaluation,1979357.07,GBP,False,0.75
RES00000757,2791,A1,Direct Accident & Health,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,14106672.34,GBP,True,0.5
RES00000758,2791,A1,Direct Accident & Health,2026-06-30,2026-Q2,Risk_Margin,Revaluation,816690.94,GBP,True,0.5
RES00000759,2791,A1,Direct Accident & Health,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,3567528.1,GBP,True,0.5
RES00000760,2791,A1,Direct Accident & Health,2026-06-30,2026-Q2,IBNR,Revaluation,3848272.12,GBP,False,0.75
RES00000761,2791,A1,Direct Accident & Health,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,14776159.62,GBP,True,0.5
RES00000762,2791,A1,Direct Accident & Health,2026-09-30,2026-Q3,Risk_Margin,Revaluation,869137.78,GBP,True,0.5
RES00000763,2791,A1,Direct Accident & Health,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,3064198.08,GBP,True,0.5
RES00000764,2791,A1,Direct Accident & Health,2026-09-30,2026-Q3,IBNR,Revaluation,3069940.26,GBP,False,0.75
RES00000765,2791,A1,Direct Accident & Health,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,15637045.8,GBP,True,0.5
RES00000766,2791,A1,Direct Accident & Health,2026-12-30,2026-Q4,Risk_Margin,Revaluation,784668.05,GBP,True,0.5
RES00000767,2791,A1,Direct Accident & Health,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,3462858.35,GBP,True,0.5
RES00000768,2791,A1,Direct Accident & Health,2026-12-30,2026-Q4,IBNR,Revaluation,2789814.12,GBP,False,0.75
RES00000769,2791,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,4476093.53,GBP,True,0.5
RES00000770,2791,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Risk_Margin,Revaluation,261659.89,GBP,True,0.5
RES00000771,2791,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,828238.05,GBP,True,0.5
RES00000772,2791,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,IBNR,Revaluation,641927.13,GBP,False,0.75
RES00000773,2791,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,5054414.37,GBP,True,0.5
RES00000774,2791,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Risk_Margin,Revaluation,289688.64,GBP,True,0.5
RES00000775,2791,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,822881.61,GBP,True,0.5
RES00000776,2791,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,IBNR,Revaluation,1258640.28,GBP,False,0.75
RES00000777,2791,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,4515448.39,GBP,True,0.5
RES00000778,2791,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Risk_Margin,Revaluation,315661.35,GBP,True,0.5
RES00000779,2791,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,742502.57,GBP,True,0.5
RES00000780,2791,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,IBNR,Revaluation,1251043.83,GBP,False,0.75
RES00000781,2791,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,5223070.54,GBP,True,0.5
RES00000782,2791,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Risk_Margin,Revaluation,276316.77,GBP,True,0.5
RES00000783,2791,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,796362.86,GBP,True,0.5
RES00000784,2791,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,IBNR,Revaluation,640392.29,GBP,False,0.75
RES00000785,2791,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,4852509.15,GBP,True,0.5
RES00000786,2791,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Risk_Margin,Revaluation,282494.36,GBP,True,0.5
RES00000787,2791,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,732732.99,GBP,True,0.5
RES00000788,2791,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,IBNR,Revaluation,566171.36,GBP,False,0.75
RES00000789,2791,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,4440699.19,GBP,True,0.5
RES00000790,2791,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Risk_Margin,Revaluation,312983.56,GBP,True,0.5
RES00000791,2791,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,777046.14,GBP,True,0.5
RES00000792,2791,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,IBNR,Revaluation,621733.04,GBP,False,0.75
RES00000793,2791,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,4741309.7,GBP,True,0.5
RES00000794,2791,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Risk_Margin,Revaluation,300972.52,GBP,True,0.5
RES00000795,2791,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,805257.97,GBP,True,0.5
RES00000796,2791,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,IBNR,Revaluation,1175505.21,GBP,False,0.75
RES00000797,2791,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,4436609.39,GBP,True,0.5
RES00000798,2791,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Risk_Margin,Revaluation,311923.45,GBP,True,0.5
RES00000799,2791,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,758578.81,GBP,True,0.5
RES00000800,2791,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,IBNR,Revaluation,1138203.36,GBP,False,0.75
RES00000801,2791,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,4553884.99,GBP,True,0.5
RES00000802,2791,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Risk_Margin,Revaluation,295305.31,GBP,True,0.5
RES00000803,2791,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,763183.43,GBP,True,0.5
RES00000804,2791,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,IBNR,Revaluation,665596.08,GBP,False,0.75
RES00000805,2791,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,5140622.18,GBP,True,0.5
RES00000806,2791,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Risk_Margin,Revaluation,295364.19,GBP,True,0.5
RES00000807,2791,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,733860.54,GBP,True,0.5
RES00000808,2791,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,IBNR,Revaluation,1055030.22,GBP,False,0.75
RES00000809,2791,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,5111942.03,GBP,True,0.5
RES00000810,2791,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Risk_Margin,Revaluation,290621.8,GBP,True,0.5
RES00000811,2791,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,746660.05,GBP,True,0.5
RES00000812,2791,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,IBNR,Revaluation,1091965.6,GBP,False,0.75
RES00000813,2791,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,4608779.54,GBP,True,0.5
RES00000814,2791,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Risk_Margin,Revaluation,290417.51,GBP,True,0.5
RES00000815,2791,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,748041.96,GBP,True,0.5
RES00000816,2791,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,IBNR,Revaluation,690145.91,GBP,False,0.75
RES00000817,2791,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,14678354.48,GBP,True,0.5
RES00000818,2791,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Risk_Margin,Revaluation,726412.05,GBP,True,0.5
RES00000819,2791,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,3993209.03,GBP,True,0.5
RES00000820,2791,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,IBNR,Revaluation,3464956.17,GBP,False,0.75
RES00000821,2791,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,17001525.81,GBP,True,0.5
RES00000822,2791,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Risk_Margin,Revaluation,722350.15,GBP,True,0.5
RES00000823,2791,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,4545756.69,GBP,True,0.5
RES00000824,2791,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,IBNR,Revaluation,4505517.24,GBP,False,0.75
RES00000825,2791,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,16013345.49,GBP,True,0.5
RES00000826,2791,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Risk_Margin,Revaluation,740856.43,GBP,True,0.5
RES00000827,2791,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,4400044.34,GBP,True,0.5
RES00000828,2791,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,IBNR,Revaluation,2009193.37,GBP,False,0.75
RES00000829,2791,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,16046993.25,GBP,True,0.5
RES00000830,2791,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Risk_Margin,Revaluation,737122.67,GBP,True,0.5
RES00000831,2791,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,3997655.37,GBP,True,0.5
RES00000832,2791,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,IBNR,Revaluation,3782086.13,GBP,False,0.75
RES00000833,2791,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,16650269.21,GBP,True,0.5
RES00000834,2791,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Risk_Margin,Revaluation,688581.53,GBP,True,0.5
RES00000835,2791,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,3830693.55,GBP,True,0.5
RES00000836,2791,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,IBNR,Revaluation,3207518.17,GBP,False,0.75
RES00000837,2791,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,14677374.48,GBP,True,0.5
RES00000838,2791,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Risk_Margin,Revaluation,660252.98,GBP,True,0.5
RES00000839,2791,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,4158647.82,GBP,True,0.5
RES00000840,2791,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,IBNR,Revaluation,3329238.6,GBP,False,0.75
RES00000841,2791,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,16495404.64,GBP,True,0.5
RES00000842,2791,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Risk_Margin,Revaluation,708838.4,GBP,True,0.5
RES00000843,2791,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,3985717.97,GBP,True,0.5
RES00000844,2791,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,IBNR,Revaluation,2600143.04,GBP,False,0.75
RES00000845,2791,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,15704666.38,GBP,True,0.5
RES00000846,2791,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Risk_Margin,Revaluation,753557.34,GBP,True,0.5
RES00000847,2791,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,4343490.99,GBP,True,0.5
RES00000848,2791,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,IBNR,Revaluation,3231486.02,GBP,False,0.75
RES00000849,2791,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,14934467.99,GBP,True,0.5
RES00000850,2791,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Risk_Margin,Revaluation,737642.47,GBP,True,0.5
RES00000851,2791,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,4387957.38,GBP,True,0.5
RES00000852,2791,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,IBNR,Revaluation,4379491.98,GBP,False,0.75
RES00000853,2791,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,14140905.45,GBP,True,0.5
RES00000854,2791,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Risk_Margin,Revaluation,740741.9,GBP,True,0.5
RES00000855,2791,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,4331252.64,GBP,True,0.5
RES00000856,2791,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,IBNR,Revaluation,2239340.35,GBP,False,0.75
RES00000857,2791,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,15889288.44,GBP,True,0.5
RES00000858,2791,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Risk_Margin,Revaluation,764076.73,GBP,True,0.5
RES00000859,2791,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,4508884.56,GBP,True,0.5
RES00000860,2791,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,IBNR,Revaluation,3638720.89,GBP,False,0.75
RES00000861,2791,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,17194633.35,GBP,True,0.5
RES00000862,2791,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Risk_Margin,Revaluation,777136.01,GBP,True,0.5
RES00000863,2791,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,4139152.78,GBP,True,0.5
RES00000864,2791,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,IBNR,Revaluation,4303957.89,GBP,False,0.75
RES00000865,2791,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,14133450.74,GBP,True,0.5
RES00000866,2791,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Risk_Margin,Revaluation,1246574.13,GBP,True,0.5
RES00000867,2791,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,4818859.8,GBP,True,0.5
RES00000868,2791,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,IBNR,Revaluation,4414417.29,GBP,False,0.75
RES00000869,2791,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,15419016.19,GBP,True,0.5
RES00000870,2791,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Risk_Margin,Revaluation,1256087.96,GBP,True,0.5
RES00000871,2791,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,5283012.49,GBP,True,0.5
RES00000872,2791,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,IBNR,Revaluation,2814627.09,GBP,False,0.75
RES00000873,2791,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,14543019.75,GBP,True,0.5
RES00000874,2791,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Risk_Margin,Revaluation,1144835.34,GBP,True,0.5
RES00000875,2791,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,5462177.54,GBP,True,0.5
RES00000876,2791,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,IBNR,Revaluation,2192333.41,GBP,False,0.75
RES00000877,2791,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,16061815.04,GBP,True,0.5
RES00000878,2791,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Risk_Margin,Revaluation,1258741.28,GBP,True,0.5
RES00000879,2791,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,5066813.84,GBP,True,0.5
RES00000880,2791,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,IBNR,Revaluation,3424145.33,GBP,False,0.75
RES00000881,2791,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,15923872.56,GBP,True,0.5
RES00000882,2791,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Risk_Margin,Revaluation,1081661.73,GBP,True,0.5
RES00000883,2791,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,4925406.27,GBP,True,0.5
RES00000884,2791,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,IBNR,Revaluation,4410677.32,GBP,False,0.75
RES00000885,2791,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,14715280.98,GBP,True,0.5
RES00000886,2791,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Risk_Margin,Revaluation,1244533.97,GBP,True,0.5
RES00000887,2791,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,4834073.63,GBP,True,0.5
RES00000888,2791,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,IBNR,Revaluation,2609001.73,GBP,False,0.75
RES00000889,2791,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,15905225.58,GBP,True,0.5
RES00000890,2791,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Risk_Margin,Revaluation,1189576.84,GBP,True,0.5
RES00000891,2791,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,5574131.15,GBP,True,0.5
RES00000892,2791,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,IBNR,Revaluation,1550555.43,GBP,False,0.75
RES00000893,2791,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,15140552.32,GBP,True,0.5
RES00000894,2791,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Risk_Margin,Revaluation,1270240.76,GBP,True,0.5
RES00000895,2791,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,5065617.45,GBP,True,0.5
RES00000896,2791,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,IBNR,Revaluation,2324411.24,GBP,False,0.75
RES00000897,2791,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,14245327.74,GBP,True,0.5
RES00000898,2791,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Risk_Margin,Revaluation,1165872.44,GBP,True,0.5
RES00000899,2791,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,5411462.76,GBP,True,0.5
RES00000900,2791,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,IBNR,Revaluation,2034770.86,GBP,False,0.75
RES00000901,2791,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,15259546.17,GBP,True,0.5
RES00000902,2791,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Risk_Margin,Revaluation,1082938.97,GBP,True,0.5
RES00000903,2791,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,4749688.68,GBP,True,0.5
RES00000904,2791,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,IBNR,Revaluation,2138198.59,GBP,False,0.75
RES00000905,2791,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,15105381.36,GBP,True,0.5
RES00000906,2791,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Risk_Margin,Revaluation,1261589.61,GBP,True,0.5
RES00000907,2791,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,4782818.93,GBP,True,0.5
RES00000908,2791,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,IBNR,Revaluation,3232477.17,GBP,False,0.75
RES00000909,2791,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,15654025.56,GBP,True,0.5
RES00000910,2791,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Risk_Margin,Revaluation,1280616.53,GBP,True,0.5
RES00000911,2791,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,4893572.61,GBP,True,0.5
RES00000912,2791,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,IBNR,Revaluation,1913385.78,GBP,False,0.75
RES00000913,2791,E1,Energy Offshore,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,1968681.72,GBP,True,0.5
RES00000914,2791,E1,Energy Offshore,2024-03-30,2024-Q1,Risk_Margin,Revaluation,125833.53,GBP,True,0.5
RES00000915,2791,E1,Energy Offshore,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,644165.05,GBP,True,0.5
RES00000916,2791,E1,Energy Offshore,2024-03-30,2024-Q1,IBNR,Revaluation,286928.63,GBP,False,0.75
RES00000917,2791,E1,Energy Offshore,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,1821109.55,GBP,True,0.5
RES00000918,2791,E1,Energy Offshore,2024-06-30,2024-Q2,Risk_Margin,Revaluation,136086.45,GBP,True,0.5
RES00000919,2791,E1,Energy Offshore,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,601453.99,GBP,True,0.5
RES00000920,2791,E1,Energy Offshore,2024-06-30,2024-Q2,IBNR,Revaluation,559060.35,GBP,False,0.75
RES00000921,2791,E1,Energy Offshore,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,2014820.32,GBP,True,0.5
RES00000922,2791,E1,Energy Offshore,2024-09-30,2024-Q3,Risk_Margin,Revaluation,140826.15,GBP,True,0.5
RES00000923,2791,E1,Energy Offshore,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,646817.01,GBP,True,0.5
RES00000924,2791,E1,Energy Offshore,2024-09-30,2024-Q3,IBNR,Revaluation,493423.76,GBP,False,0.75
RES00000925,2791,E1,Energy Offshore,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,1879816.08,GBP,True,0.5
RES00000926,2791,E1,Energy Offshore,2024-12-30,2024-Q4,Risk_Margin,Revaluation,142007.72,GBP,True,0.5
RES00000927,2791,E1,Energy Offshore,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,599761.9,GBP,True,0.5
RES00000928,2791,E1,Energy Offshore,2024-12-30,2024-Q4,IBNR,Revaluation,225067.86,GBP,False,0.75
RES00000929,2791,E1,Energy Offshore,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,2066844.79,GBP,True,0.5
RES00000930,2791,E1,Energy Offshore,2025-03-30,2025-Q1,Risk_Margin,Revaluation,130721.62,GBP,True,0.5
RES00000931,2791,E1,Energy Offshore,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,617588.1,GBP,True,0.5
