LEI,Undertaking_Name,Reporting_Date,Line_Of_Business,Accident_Year,Development_Year,Calendar_Year,Claims_Paid_Cumulative,Claims_Paid_Incremental,Case_Reserves,IBNR,Incurred_Claims,Ultimate_Claims,Reinsurance_Recoveries_Paid,Reinsurance_Recoveries_Outstanding,Net_Claims_Paid,Net_Ultimate,Claim_Count,Average_Claim_Size
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,"Marine, aviation and transport insurance",2021,3,2024,77624217.62,11643632.64,6407610.96,4271740.64,85099763.74,88303569.22,16570654.63,2787016.55,62155829.15,64637597.87,258,46013.17
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,"Marine, aviation and transport insurance",2022,0,2022,49711519.03,49711519.03,56786707.72,37857805.14,115962678.03,144356031.89,11282943.16,23251944.68,38846283.45,111291011.27,1835,43265.03
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,"Marine, aviation and transport insurance",2022,1,2023,86121240.4,12918186.06,34940874.89,23293916.6,126885594.44,144356031.89,19354859.57,12529374.25,67277870.94,120277127.45,432,107786.28
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,"Marine, aviation and transport insurance",2022,2,2024,109705127.36,16455769.1,20790542.72,13860361.81,133960760.53,144356031.89,28347051.37,8303135.33,87374939.66,113572465.26,717,242174.67
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,"Marine, aviation and transport insurance",2023,0,2023,27521545.79,27521545.79,33009958.86,22006639.24,66033164.46,82538143.89,8254805.77,8529849.62,20896344.66,59078108.67,987,97249.28
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,"Marine, aviation and transport insurance",2023,1,2024,47526759.68,7129013.95,21006830.53,14004553.68,72034728.63,82538143.89,12786078.66,7488545.3,38980060.81,61153994.07,587,33398.99
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,"Marine, aviation and transport insurance",2024,0,2024,36880976.88,36880976.88,42674133.0,28449422.0,86667465.38,108004531.88,6921995.35,17241903.35,30325379.87,82930108.12,1816,35057.96
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,0,2014,24308106.62,24308106.62,26996549.49,17997699.66,55804081.03,69302355.78,5832158.32,11479300.52,20326481.16,49465442.34,1130,17899.93
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,1,2015,40878473.0,6131770.95,17054329.67,11369553.11,60775190.95,69302355.78,10479357.15,8349589.03,34629017.6,55144955.31,691,32137.16
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,2,2016,50384190.79,7557628.62,11350899.0,7567266.0,63626906.28,69302355.78,8458565.3,5522336.21,38548397.87,50536830.55,845,38727.28
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,3,2017,61462933.16,9219439.97,4703653.57,3135769.05,66950528.99,69302355.78,10183095.22,2033825.82,48788628.16,49423681.88,853,49091.8
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,4,2018,62730059.19,9409508.88,3943377.95,2628918.64,67330666.8,69302355.78,10820283.03,1581786.09,48400440.74,48556090.48,283,82322.91
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,5,2019,67880197.84,10182029.68,853294.77,568863.18,68875708.4,69302355.78,13741510.95,268404.81,49781059.26,50162596.41,770,38113.53
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,6,2020,69123418.64,10368512.8,107362.28,71574.86,69248674.64,69302355.78,13428359.09,37724.79,57421058.01,55184296.47,987,52605.34
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,7,2021,65998643.92,9899796.59,1982227.12,1321484.74,68311242.22,69302355.78,18793065.37,867087.69,48455219.41,55203543.37,403,38460.75
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,8,2022,70785083.34,10617762.5,-889636.54,-593091.03,69747174.05,69302355.78,15889066.2,-385571.23,59860507.26,55688748.01,1429,47347.88
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,9,2023,66214426.43,9932163.96,1852757.61,1235171.74,68375976.98,69302355.78,12361169.52,738831.77,49086964.04,58465633.44,1689,100477.13
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2014,10,2024,68646423.08,10296963.46,393559.62,262373.08,69105575.97,69302355.78,15005048.24,167420.47,53450676.48,52484191.41,1931,52481.97
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,0,2015,49126112.21,49126112.21,58463537.91,38975691.94,117333573.1,146565342.05,11764074.77,27296333.98,39441604.94,110982831.43,1258,220296.47
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,1,2016,84665457.83,12699818.67,37139930.53,24759953.69,127995376.78,146565342.05,23067165.63,18029099.82,64196817.06,118614793.19,1426,261313.14
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,2,2017,108943082.52,16341462.38,22573355.72,15048903.81,135278664.19,146565342.05,24549238.66,10363858.65,77623433.51,114255056.7,691,374374.85
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,3,2018,121025264.69,18153789.7,15324046.41,10216030.94,138903318.84,146565342.05,24322555.38,6299825.91,85211984.16,115650866.25,538,179296.69
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,4,2019,131920047.36,19788007.1,8787176.81,5858117.88,142171753.64,146565342.05,33035768.39,2507819.3,106904278.39,116790000.39,289,311132.19
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,5,2020,143496426.68,21524464.0,1841349.22,1227566.15,145644667.44,146565342.05,41138316.77,590752.18,101035473.26,117003887.03,814,97616.62
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,6,2021,140669648.86,21100447.33,3537415.92,2358277.28,144796634.09,146565342.05,21679206.62,992844.34,110806221.72,122642080.66,339,128348.22
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,7,2022,147184914.3,22077737.15,-371743.35,-247828.9,146751213.73,146565342.05,25422184.36,-128676.54,103983261.5,112912587.74,845,162455.76
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,8,2023,147269175.06,22090376.26,-422299.81,-281533.21,146776491.95,146565342.05,39541170.69,-158255.74,105206219.73,110979950.66,1271,443581.85
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2015,9,2024,152133966.91,22820095.04,-3341174.92,-2227449.94,148235929.51,146565342.05,28059875.4,-1102382.62,123536443.96,118723367.32,1227,182196.37
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,0,2016,12819824.82,12819824.82,13414919.92,8943279.95,28470564.72,35178024.68,2669315.77,5079555.15,9872660.79,29520090.59,916,29813.55
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,1,2017,21675285.89,3251292.88,8101643.27,5401095.51,31127203.04,35178024.68,5954553.63,2294989.49,17747225.64,26909317.93,1046,16043.88
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,2,2018,25125918.24,3768887.74,6031263.86,4020842.58,32162392.75,35178024.68,3995353.99,2529976.38,18990215.9,29205405.93,1150,17092.46
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,3,2019,30601828.6,4590274.29,2745717.65,1830478.43,33805165.85,35178024.68,4689791.49,1157929.75,22304230.63,26854460.28,1932,22320.81
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,4,2020,32767473.0,4915120.95,1446331.01,964220.67,34454859.18,35178024.68,9204634.7,526499.88,26911059.47,28756095.09,1956,81107.61
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,5,2021,32610357.83,4891553.67,1540600.11,1027066.74,34407724.62,35178024.68,7342125.03,654941.85,22979614.72,29325165.16,1186,83402.45
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,6,2022,34320825.4,5148123.81,514319.57,342879.71,34920864.9,35178024.68,6432147.65,254739.9,24948101.53,29447981.81,1052,53542.63
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,7,2023,33350937.48,5002640.62,1096252.32,730834.88,34629898.52,35178024.68,8820389.36,399139.05,27029937.91,25446638.26,337,77022.95
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2016,8,2024,33679850.05,5051977.51,898904.78,599269.85,34728572.29,35178024.68,5556456.99,419146.71,25072760.55,28289162.57,694,18985.26
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,0,2017,30074968.83,30074968.83,31912367.9,21274911.94,67306064.72,83262248.67,8577764.13,8826140.14,25081087.62,60747130.54,973,22818.64
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,1,2018,51140848.85,7671127.33,19272839.89,12848559.93,73625828.73,83262248.67,13262220.96,4859179.89,37491028.29,64427185.43,159,28068.52
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,2,2019,61947329.74,9292099.46,12788951.36,8525967.57,76867772.99,83262248.67,17827575.6,4347414.96,52069676.69,64021541.79,785,30989.16
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,3,2020,74059272.01,11108890.8,5521786.0,3681190.66,80501355.67,83262248.67,19300084.87,2525298.53,53006556.31,65604092.13,69,71074.16
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,4,2021,73864308.2,11079646.23,5638764.28,3759176.19,80442866.53,83262248.67,14377181.64,2288725.66,59751339.63,58772953.54,329,164508.48
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,5,2022,78091100.08,11713665.01,3102689.15,2068459.44,81710904.09,83262248.67,18335563.67,836816.98,60528661.96,67198991.08,1719,93410.41
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,6,2023,75565202.65,11334780.4,4618227.61,3078818.41,80953134.86,83262248.67,19952248.69,1820074.1,62340089.28,61007031.09,1200,69645.35
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2017,7,2024,83025859.7,12453878.95,141833.38,94555.59,83191331.98,83262248.67,13631529.89,49777.48,60602461.23,69224493.73,1387,78105.23
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2018,0,2018,26110504.56,26110504.56,28195742.01,18797161.34,59005536.91,73103407.91,4015907.0,7116065.02,19418052.94,52743558.13,887,17982.44
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2018,1,2019,44433586.83,6665038.02,17201892.65,11467928.43,64502461.59,73103407.91,11089269.83,8351307.74,37448893.08,58397524.73,1057,49315.86
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2018,2,2020,52117293.39,7817594.01,12591668.71,8394445.81,66807573.55,73103407.91,10624093.97,4763244.16,40384490.05,57788323.96,1504,29444.8
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2018,3,2021,64999666.77,9749950.02,4862244.68,3241496.46,70672285.57,73103407.91,18380534.52,1347945.55,48093062.26,60307856.17,959,61904.44
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2018,4,2022,69436265.78,10415439.87,2200285.28,1466856.85,72003265.27,73103407.91,13283547.09,951946.84,55604950.95,56364817.87,392,317060.57
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2018,5,2023,66311080.65,9946662.1,4075396.36,2716930.9,71065709.73,73103407.91,18785695.54,1709477.15,48098671.98,58900903.53,1207,586823.72
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2018,6,2024,71124952.14,10668742.82,1187073.46,791382.31,72509871.18,73103407.91,20130640.5,362900.01,60336229.77,52854422.83,1679,44231.94
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2019,0,2019,11580197.55,11580197.55,12705756.01,8470504.01,26403579.56,32756457.56,2878564.69,4507217.32,8931292.86,27306979.11,501,17870.68
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2019,1,2020,19939394.68,2990909.2,7690237.73,5126825.15,28911338.7,32756457.56,4477393.94,2169319.09,13979522.45,23543549.68,116,32580.71
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2019,2,2021,25688067.45,3853210.12,4241034.06,2827356.04,30635940.53,32756457.56,6797397.04,2085651.84,18119240.38,26271761.91,510,22318.04
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2019,3,2022,26574165.9,3986124.88,3709375.0,2472916.67,30901770.06,32756457.56,7103499.64,1280615.51,18983648.81,25720599.65,641,67447.12
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2019,4,2023,29473312.48,4420996.87,1969887.05,1313258.03,31771514.04,32756457.56,7336971.21,816604.25,23748154.57,27805966.33,1648,29891.8
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2019,5,2024,30280273.63,4542041.05,1485710.36,990473.57,32013602.38,32756457.56,6655523.03,670282.57,23823171.93,23112582.43,1208,19286.8
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2020,0,2020,19861934.15,19861934.15,21002467.75,14001645.17,44364813.19,54866047.07,3132719.64,6147528.04,14207479.74,39047566.01,1632,12275.61
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2020,1,2021,31358200.48,4703730.07,14104707.95,9403138.63,47813693.09,54866047.07,4962565.59,5086295.88,23140089.17,39447619.74,1064,26687.83
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2020,2,2022,41802601.24,6270390.19,7838067.5,5225378.33,50947013.32,54866047.07,7688200.09,1996648.06,31885476.17,40961067.62,1096,148763.71
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2020,3,2023,45790181.1,6868527.16,5445519.58,3630346.39,52143287.28,54866047.07,9926876.45,2272025.87,36287430.35,46119808.89,1222,161802.76
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2020,4,2024,50566191.3,7584928.7,2579913.46,1719942.31,53576090.34,54866047.07,11169337.76,782626.06,41125847.12,39564804.5,598,30889.55
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2021,0,2021,8286720.73,8286720.73,9246382.15,6164254.77,19074166.57,23697357.64,1766715.02,3833320.91,6941315.44,19952922.49,1162,4773.46
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2021,1,2022,13746077.81,2061911.67,5970767.9,3980511.93,20711973.69,23697357.64,2601755.65,2704213.5,10690901.56,18198508.68,801,11850.07
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2021,2,2023,18147363.23,2722104.48,3329996.65,2219997.76,22032359.32,23697357.64,4360607.1,1640617.8,14292794.28,18244502.61,1734,11349.2
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2021,3,2024,20228999.95,3034349.99,2081014.61,1387343.07,22656850.33,23697357.64,5487742.78,839000.09,16123670.34,20041230.53,135,12595.89
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2022,0,2022,47456711.79,47456711.79,51928407.47,34618938.31,108039853.83,134004057.57,9825569.88,21956966.77,37914064.43,94081186.2,1522,49797.18
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2022,1,2023,80139754.13,12020963.12,32318582.06,21545721.37,117844766.54,134004057.57,20951379.93,12111723.59,65469624.82,102865877.02,1168,161246.99
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2022,2,2024,105360572.32,15804085.85,17186091.15,11457394.1,125411011.99,134004057.57,20432969.67,4692329.67,80548344.04,104691521.4,920,406797.58
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2023,0,2023,34134155.4,34134155.4,38931770.02,25954513.35,79554553.76,99020438.77,6360632.73,16274051.11,25824835.79,78692065.46,1557,19516.38
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2023,1,2024,61070289.9,9160543.48,22770089.32,15180059.55,87635394.11,99020438.77,16131741.15,7828978.96,47951459.35,75993110.34,1388,38457.36
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Fire and other damage to property insurance,2024,0,2024,45717975.12,45717975.12,48140657.76,32093771.84,101882075.84,125952404.72,12883955.01,16172150.92,32631690.14,91332795.82,556,69374.77
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,General liability insurance,2014,0,2014,23343818.78,23343818.78,26619844.62,17746563.08,54400304.17,67710226.48,4982547.67,10639013.92,18176986.56,54699874.98,1841,201239.82
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,General liability insurance,2014,1,2015,38758913.96,5813837.09,17370787.51,11580525.01,59024832.72,67710226.48,9090027.43,4871081.03,28963813.5,54116994.23,971,65916.52
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,General liability insurance,2014,2,2016,49042927.7,7356439.16,11200379.27,7466919.51,62110036.85,67710226.48,9628415.33,4768579.62,39117658.56,48321806.03,763,27020.9
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,General liability insurance,2014,3,2017,57998401.22,8699760.18,5827095.16,3884730.1,64796678.9,67710226.48,9980838.69,1824276.12,44593908.85,48507743.26,1722,254378.95
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,General liability insurance,2014,4,2018,65368503.58,9805275.54,1405033.74,936689.16,67007709.61,67710226.48,11426769.65,625701.09,53894751.03,57497465.63,949,35877.33
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,General liability insurance,2014,5,2019,62857371.98,9428605.8,2911712.7,1941141.8,66254370.13,67710226.48,17670098.46,1424948.11,45630311.12,52266567.46,290,38374.46
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,General liability insurance,2014,6,2020,61494497.28,9224174.59,3729437.52,2486291.68,65845507.72,67710226.48,14949841.25,1474438.86,44929044.59,55501085.01,1712,114942.99
