Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,LOB_Name,Currency,Cumulative_Paid,Case_Reserves,IBNR,Total_Incurred,As_At_Date
2010,2018,4,D1,Direct Motor (Private Car),GBP,9229155,1384373,922915,11536444,2022-12-31
2010,2018,5,D1,Direct Motor (Private Car),GBP,13989630,441777,294518,14725926,2023-12-31
2010,2018,6,D1,Direct Motor (Private Car),GBP,4578196,0,0,4578196,2024-12-31
2010,2018,7,D1,Direct Motor (Private Car),GBP,3409859,0,0,3409859,2025-12-31
2010,2018,0,D2,Direct Motor (Commercial),GBP,567452,1361887,907924,2837264,2018-12-31
2010,2018,1,D2,Direct Motor (Commercial),GBP,840220,936245,624163,2400629,2019-12-31
2010,2018,2,D2,Direct Motor (Commercial),GBP,2124356,1274614,849742,4248713,2020-12-31
2010,2018,3,D2,Direct Motor (Commercial),GBP,5621741,1816254,1210836,8648832,2021-12-31
2010,2018,4,D2,Direct Motor (Commercial),GBP,2086975,313046,208697,2608719,2022-12-31
2010,2018,5,D2,Direct Motor (Commercial),GBP,7516423,237360,158240,7912024,2023-12-31
2010,2018,6,D2,Direct Motor (Commercial),GBP,1612929,0,0,1612929,2024-12-31
2010,2018,7,D2,Direct Motor (Commercial),GBP,1673714,0,0,1673714,2025-12-31
2010,2018,0,E1,Energy Offshore,GBP,2457191,5897259,3931506,12285957,2018-12-31
2010,2018,1,E1,Energy Offshore,GBP,1161368,1294096,862730,3318194,2019-12-31
2010,2018,2,E1,Energy Offshore,GBP,3025246,1815147,1210098,6050493,2020-12-31
2010,2018,3,E1,Energy Offshore,GBP,5033833,1626315,1084210,7744359,2021-12-31
2010,2018,4,E1,Energy Offshore,GBP,9676936,1451540,967693,12096170,2022-12-31
2010,2018,5,E1,Energy Offshore,GBP,8780836,277289,184859,9242985,2023-12-31
2010,2018,6,E1,Energy Offshore,GBP,10011907,0,0,10011907,2024-12-31
2010,2018,7,E1,Energy Offshore,GBP,4021806,0,0,4021806,2025-12-31
2010,2019,0,A1,Direct Accident & Health,GBP,815321,1956771,1304514,4076606,2019-12-31
2010,2019,1,A1,Direct Accident & Health,GBP,4489213,5002266,3334844,12826324,2020-12-31
2010,2019,2,A1,Direct Accident & Health,GBP,752212,451327,300885,1504425,2021-12-31
2010,2019,3,A1,Direct Accident & Health,GBP,4261024,1376638,917759,6555422,2022-12-31
2010,2019,4,A1,Direct Accident & Health,GBP,8725209,1308781,872520,10906511,2023-12-31
2010,2019,5,A1,Direct Accident & Health,GBP,11872486,374920,249947,12497354,2024-12-31
2010,2019,6,A1,Direct Accident & Health,GBP,2215863,0,0,2215863,2025-12-31
2010,2019,0,A2,Accident & Health Reinsurance,GBP,692419,1661806,1107871,3462097,2019-12-31
2010,2019,1,A2,Accident & Health Reinsurance,GBP,3586628,3996528,2664352,10247510,2020-12-31
2010,2019,2,A2,Accident & Health Reinsurance,GBP,7388371,4433022,2955348,14776742,2021-12-31
2010,2019,3,A2,Accident & Health Reinsurance,GBP,6859121,2216023,1477349,10552494,2022-12-31
2010,2019,4,A2,Accident & Health Reinsurance,GBP,6701060,1005159,670106,8376325,2023-12-31
2010,2019,5,A2,Accident & Health Reinsurance,GBP,9636856,304321,202881,10144059,2024-12-31
2010,2019,6,A2,Accident & Health Reinsurance,GBP,13006192,0,0,13006192,2025-12-31
2010,2019,0,D1,Direct Motor (Private Car),GBP,1566450,3759481,2506320,7832252,2019-12-31
2010,2019,1,D1,Direct Motor (Private Car),GBP,378922,422227,281485,1082635,2020-12-31
2010,2019,2,D1,Direct Motor (Private Car),GBP,1927478,1156487,770991,3854957,2021-12-31
2010,2019,3,D1,Direct Motor (Private Car),GBP,3208596,1036623,691082,4936302,2022-12-31
2010,2019,4,D1,Direct Motor (Private Car),GBP,8908575,1336286,890857,11135719,2023-12-31
2010,2019,5,D1,Direct Motor (Private Car),GBP,7027124,221909,147939,7396972,2024-12-31
2010,2019,6,D1,Direct Motor (Private Car),GBP,2394235,0,0,2394235,2025-12-31
2010,2019,0,D2,Direct Motor (Commercial),GBP,1012112,2429070,1619380,5060563,2019-12-31
2010,2019,1,D2,Direct Motor (Commercial),GBP,760602,847528,565018,2173149,2020-12-31
2010,2019,2,D2,Direct Motor (Commercial),GBP,2844316,1706589,1137726,5688632,2021-12-31
2010,2019,3,D2,Direct Motor (Commercial),GBP,5399299,1744389,1162926,8306615,2022-12-31
2010,2019,4,D2,Direct Motor (Commercial),GBP,2843188,426478,284318,3553985,2023-12-31
2010,2019,5,D2,Direct Motor (Commercial),GBP,8564478,270457,180304,9015240,2024-12-31
2010,2019,6,D2,Direct Motor (Commercial),GBP,10634311,0,0,10634311,2025-12-31
2010,2019,0,E1,Energy Offshore,GBP,284720,683328,455552,1423600,2019-12-31
2010,2019,1,E1,Energy Offshore,GBP,3714168,4138645,2759096,10611910,2020-12-31
2010,2019,2,E1,Energy Offshore,GBP,5045980,3027588,2018392,10091960,2021-12-31
2010,2019,3,E1,Energy Offshore,GBP,3731498,1205561,803707,5740766,2022-12-31
2010,2019,4,E1,Energy Offshore,GBP,9344640,1401696,934464,11680800,2023-12-31
2010,2019,5,E1,Energy Offshore,GBP,4229969,133577,89051,4452599,2024-12-31
2010,2019,6,E1,Energy Offshore,GBP,1903350,0,0,1903350,2025-12-31
2010,2020,0,A1,Direct Accident & Health,GBP,764079,1833791,1222527,3820399,2020-12-31
2010,2020,1,A1,Direct Accident & Health,GBP,2685217,2992099,1994733,7672050,2021-12-31
2010,2020,2,A1,Direct Accident & Health,GBP,2997611,1798567,1199044,5995223,2022-12-31
2010,2020,3,A1,Direct Accident & Health,GBP,5954678,1923819,1282546,9161043,2023-12-31
2010,2020,4,A1,Direct Accident & Health,GBP,4494807,674221,449480,5618509,2024-12-31
2010,2020,5,A1,Direct Accident & Health,GBP,3874105,122340,81560,4078006,2025-12-31
2010,2020,0,A2,Accident & Health Reinsurance,GBP,874175,2098021,1398681,4370878,2020-12-31
2010,2020,1,A2,Accident & Health Reinsurance,GBP,5187230,5780057,3853371,14820659,2021-12-31
2010,2020,2,A2,Accident & Health Reinsurance,GBP,1029159,617495,411663,2058318,2022-12-31
2010,2020,3,A2,Accident & Health Reinsurance,GBP,6349986,2051534,1367689,9769209,2023-12-31
2010,2020,4,A2,Accident & Health Reinsurance,GBP,5612604,841890,561260,7015755,2024-12-31
2010,2020,5,A2,Accident & Health Reinsurance,GBP,4453513,140637,93758,4687909,2025-12-31
2010,2020,0,D1,Direct Motor (Private Car),GBP,2401247,5762992,3841995,12006235,2020-12-31
2010,2020,1,D1,Direct Motor (Private Car),GBP,4308917,4801364,3200909,12311192,2021-12-31
2010,2020,2,D1,Direct Motor (Private Car),GBP,2508357,1505014,1003343,5016715,2022-12-31
2010,2020,3,D1,Direct Motor (Private Car),GBP,9388819,3033310,2022207,14444337,2023-12-31
2010,2020,4,D1,Direct Motor (Private Car),GBP,5597051,839557,559705,6996314,2024-12-31
2010,2020,5,D1,Direct Motor (Private Car),GBP,3932632,124188,82792,4139612,2025-12-31
2010,2020,0,D2,Direct Motor (Commercial),GBP,1090280,2616672,1744448,5451401,2020-12-31
2010,2020,1,D2,Direct Motor (Commercial),GBP,307845,343027,228684,879557,2021-12-31
2010,2020,2,D2,Direct Motor (Commercial),GBP,5587426,3352455,2234970,11174852,2022-12-31
2010,2020,3,D2,Direct Motor (Commercial),GBP,709107,229096,152730,1090934,2023-12-31
2010,2020,4,D2,Direct Motor (Commercial),GBP,7645692,1146853,764569,9557115,2024-12-31
2010,2020,5,D2,Direct Motor (Commercial),GBP,5640808,178130,118753,5937693,2025-12-31
2010,2020,0,E1,Energy Offshore,GBP,741112,1778669,1185779,3705561,2020-12-31
2010,2020,1,E1,Energy Offshore,GBP,1165938,1299188,866125,3331252,2021-12-31
2010,2020,2,E1,Energy Offshore,GBP,984289,590573,393715,1968578,2022-12-31
2010,2020,3,E1,Energy Offshore,GBP,3940112,1272959,848639,6061711,2023-12-31
2010,2020,4,E1,Energy Offshore,GBP,2477493,371623,247749,3096866,2024-12-31
2010,2020,5,E1,Energy Offshore,GBP,7325422,231329,154219,7710970,2025-12-31
2010,2021,0,A1,Direct Accident & Health,GBP,1056968,2536724,1691149,5284843,2021-12-31
2010,2021,1,A1,Direct Accident & Health,GBP,676469,753780,502520,1932771,2022-12-31
2010,2021,2,A1,Direct Accident & Health,GBP,1707021,1024213,682808,3414043,2023-12-31
2010,2021,3,A1,Direct Accident & Health,GBP,1027506,331963,221309,1580778,2024-12-31
2010,2021,4,A1,Direct Accident & Health,GBP,10106118,1515917,1010611,12632648,2025-12-31
2010,2021,0,A2,Accident & Health Reinsurance,GBP,1927741,4626578,3084385,9638705,2021-12-31
2010,2021,1,A2,Accident & Health Reinsurance,GBP,2832958,3156724,2104483,8094166,2022-12-31
2010,2021,2,A2,Accident & Health Reinsurance,GBP,3334554,2000732,1333821,6669109,2023-12-31
2010,2021,3,A2,Accident & Health Reinsurance,GBP,8502964,2747111,1831407,13081484,2024-12-31
2010,2021,4,A2,Accident & Health Reinsurance,GBP,3530980,529647,353098,4413725,2025-12-31
2010,2021,0,D1,Direct Motor (Private Car),GBP,534660,1283185,855457,2673303,2021-12-31
2010,2021,1,D1,Direct Motor (Private Car),GBP,421656,469846,313230,1204733,2022-12-31
2010,2021,2,D1,Direct Motor (Private Car),GBP,3241976,1945185,1296790,6483952,2023-12-31
2010,2021,3,D1,Direct Motor (Private Car),GBP,1407426,454706,303137,2165270,2024-12-31
2010,2021,4,D1,Direct Motor (Private Car),GBP,4320737,648110,432073,5400922,2025-12-31
2010,2021,0,D2,Direct Motor (Commercial),GBP,950636,2281527,1521018,4753182,2021-12-31
2010,2021,1,D2,Direct Motor (Commercial),GBP,5600739,6240824,4160549,16002112,2022-12-31
2010,2021,2,D2,Direct Motor (Commercial),GBP,1206663,723997,482665,2413326,2023-12-31
2010,2021,3,D2,Direct Motor (Commercial),GBP,8180573,2642954,1761969,12585497,2024-12-31
2010,2021,4,D2,Direct Motor (Commercial),GBP,10236524,1535478,1023652,12795655,2025-12-31
2010,2021,0,E1,Energy Offshore,GBP,905847,2174034,1449356,4529239,2021-12-31
2010,2021,1,E1,Energy Offshore,GBP,2794612,3113996,2075997,7984607,2022-12-31
2010,2021,2,E1,Energy Offshore,GBP,1280678,768406,512271,2561356,2023-12-31
2010,2021,3,E1,Energy Offshore,GBP,2941907,950462,633641,4526010,2024-12-31
2010,2021,4,E1,Energy Offshore,GBP,11580442,1737066,1158044,14475553,2025-12-31
2010,2022,0,A1,Direct Accident & Health,GBP,2126949,5104679,3403119,10634748,2022-12-31
2010,2022,1,A1,Direct Accident & Health,GBP,2080244,2317986,1545324,5943555,2023-12-31
2010,2022,2,A1,Direct Accident & Health,GBP,991017,594610,396406,1982034,2024-12-31
2010,2022,3,A1,Direct Accident & Health,GBP,9933008,3209125,2139417,15281551,2025-12-31
2010,2022,0,A2,Accident & Health Reinsurance,GBP,580658,1393579,929053,2903291,2022-12-31
2010,2022,1,A2,Accident & Health Reinsurance,GBP,245193,273215,182143,700553,2023-12-31
2010,2022,2,A2,Accident & Health Reinsurance,GBP,4242140,2545284,1696856,8484281,2024-12-31
2010,2022,3,A2,Accident & Health Reinsurance,GBP,5895409,1904670,1269780,9069860,2025-12-31
2010,2022,0,D1,Direct Motor (Private Car),GBP,198572,476573,317715,992862,2022-12-31
2010,2022,1,D1,Direct Motor (Private Car),GBP,3175829,3538781,2359187,9073798,2023-12-31
2010,2022,2,D1,Direct Motor (Private Car),GBP,6650657,3990394,2660262,13301314,2024-12-31
2010,2022,3,D1,Direct Motor (Private Car),GBP,5634368,1820334,1213556,8668259,2025-12-31
2010,2022,0,D2,Direct Motor (Commercial),GBP,2169639,5207135,3471423,10848198,2022-12-31
2010,2022,1,D2,Direct Motor (Commercial),GBP,1684215,1876697,1251131,4812045,2023-12-31
2010,2022,2,D2,Direct Motor (Commercial),GBP,5825600,3495360,2330240,11651201,2024-12-31
2010,2022,3,D2,Direct Motor (Commercial),GBP,7030369,2271350,1514233,10815953,2025-12-31
2010,2022,0,E1,Energy Offshore,GBP,1405498,3373197,2248798,7027494,2022-12-31
2010,2022,1,E1,Energy Offshore,GBP,485338,540806,360537,1386682,2023-12-31
2010,2022,2,E1,Energy Offshore,GBP,4610811,2766486,1844324,9221622,2024-12-31
2010,2022,3,E1,Energy Offshore,GBP,4397067,1420591,947060,6764719,2025-12-31
2010,2023,0,A1,Direct Accident & Health,GBP,911751,2188202,1458801,4558755,2023-12-31
2010,2023,1,A1,Direct Accident & Health,GBP,719489,801717,534478,2055684,2024-12-31
2010,2023,2,A1,Direct Accident & Health,GBP,4846762,2908057,1938705,9693525,2025-12-31
2010,2023,0,A2,Accident & Health Reinsurance,GBP,2496586,5991807,3994538,12482932,2023-12-31
2010,2023,1,A2,Accident & Health Reinsurance,GBP,2029041,2260931,1507287,5797260,2024-12-31
2010,2023,2,A2,Accident & Health Reinsurance,GBP,5437307,3262384,2174923,10874615,2025-12-31
2010,2023,0,D1,Direct Motor (Private Car),GBP,2516607,6039857,4026571,12583037,2023-12-31
2010,2023,1,D1,Direct Motor (Private Car),GBP,4024507,4484451,2989634,11498593,2024-12-31
2010,2023,2,D1,Direct Motor (Private Car),GBP,2852435,1711461,1140974,5704870,2025-12-31
2010,2023,0,D2,Direct Motor (Commercial),GBP,443696,1064872,709914,2218483,2023-12-31
2010,2023,1,D2,Direct Motor (Commercial),GBP,493241,549611,366407,1409261,2024-12-31
2010,2023,2,D2,Direct Motor (Commercial),GBP,7063134,4237880,2825253,14126269,2025-12-31
2010,2023,0,E1,Energy Offshore,GBP,592507,1422017,948011,2962536,2023-12-31
2010,2023,1,E1,Energy Offshore,GBP,2919472,3253126,2168751,8341350,2024-12-31
2010,2023,2,E1,Energy Offshore,GBP,2772082,1663249,1108832,5544164,2025-12-31
2010,2024,0,A1,Direct Accident & Health,GBP,747389,1793735,1195823,3736949,2024-12-31
2010,2024,1,A1,Direct Accident & Health,GBP,2561796,2854573,1903048,7319418,2025-12-31
2010,2024,0,A2,Accident & Health Reinsurance,GBP,1656990,3976776,2651184,8284951,2024-12-31
2010,2024,1,A2,Accident & Health Reinsurance,GBP,1635220,1822102,1214734,4672057,2025-12-31
2010,2024,0,D1,Direct Motor (Private Car),GBP,1115719,2677727,1785151,5578599,2024-12-31
2010,2024,1,D1,Direct Motor (Private Car),GBP,551226,614223,409482,1574931,2025-12-31
2010,2024,0,D2,Direct Motor (Commercial),GBP,2395393,5748943,3832629,11976965,2024-12-31
2010,2024,1,D2,Direct Motor (Commercial),GBP,3313314,3691979,2461319,9466614,2025-12-31
2010,2024,0,E1,Energy Offshore,GBP,2335200,5604480,3736320,11676000,2024-12-31
2010,2024,1,E1,Energy Offshore,GBP,378640,421913,281275,1081830,2025-12-31
2010,2025,0,A1,Direct Accident & Health,GBP,2827122,6785093,4523395,14135611,2025-12-31
2010,2025,0,A2,Accident & Health Reinsurance,GBP,588129,1411510,941006,2940645,2025-12-31
2010,2025,0,D1,Direct Motor (Private Car),GBP,808278,1939868,1293245,4041392,2025-12-31
2010,2025,0,D2,Direct Motor (Commercial),GBP,715390,1716936,1144624,3576950,2025-12-31
2010,2025,0,E1,Energy Offshore,GBP,3029069,7269765,4846510,15145345,2025-12-31
2525,2018,0,A1,Direct Accident & Health,GBP,1689568,4054964,2703309,8447842,2018-12-31
2525,2018,1,A1,Direct Accident & Health,GBP,3515812,3917619,2611746,10045179,2019-12-31
2525,2018,2,A1,Direct Accident & Health,GBP,2974752,1784851,1189901,5949505,2020-12-31
2525,2018,3,A1,Direct Accident & Health,GBP,7630351,2465190,1643460,11739002,2021-12-31
2525,2018,4,A1,Direct Accident & Health,GBP,6276499,941474,627649,7845624,2022-12-31
2525,2018,5,A1,Direct Accident & Health,GBP,5946444,187782,125188,6259415,2023-12-31
2525,2018,6,A1,Direct Accident & Health,GBP,6740387,0,0,6740387,2024-12-31
2525,2018,7,A1,Direct Accident & Health,GBP,8803858,0,0,8803858,2025-12-31
2525,2018,0,A2,Accident & Health Reinsurance,GBP,397187,953249,635499,1985935,2018-12-31
2525,2018,1,A2,Accident & Health Reinsurance,GBP,2834296,3158215,2105477,8097988,2019-12-31
2525,2018,2,A2,Accident & Health Reinsurance,GBP,491202,294721,196480,982404,2020-12-31
2525,2018,3,A2,Accident & Health Reinsurance,GBP,4169849,1347182,898121,6415152,2021-12-31
2525,2018,4,A2,Accident & Health Reinsurance,GBP,11103578,1665536,1110357,13879472,2022-12-31
2525,2018,5,A2,Accident & Health Reinsurance,GBP,3423824,108120,72080,3604026,2023-12-31
2525,2018,6,A2,Accident & Health Reinsurance,GBP,4356960,0,0,4356960,2024-12-31
2525,2018,7,A2,Accident & Health Reinsurance,GBP,12053775,0,0,12053775,2025-12-31
2525,2018,0,D1,Direct Motor (Private Car),GBP,1312601,3150243,2100162,6563007,2018-12-31
2525,2018,1,D1,Direct Motor (Private Car),GBP,3629219,4043987,2695991,10369198,2019-12-31
2525,2018,2,D1,Direct Motor (Private Car),GBP,1049290,629574,419716,2098580,2020-12-31
2525,2018,3,D1,Direct Motor (Private Car),GBP,4289276,1385766,923844,6598886,2021-12-31
2525,2018,4,D1,Direct Motor (Private Car),GBP,8754935,1313240,875493,10943669,2022-12-31
2525,2018,5,D1,Direct Motor (Private Car),GBP,13877082,438223,292149,14607455,2023-12-31
2525,2018,6,D1,Direct Motor (Private Car),GBP,1893497,0,0,1893497,2024-12-31
2525,2018,7,D1,Direct Motor (Private Car),GBP,3016656,0,0,3016656,2025-12-31
2525,2018,0,D2,Direct Motor (Commercial),GBP,2201513,5283632,3522421,11007568,2018-12-31
2525,2018,1,D2,Direct Motor (Commercial),GBP,5217072,5813309,3875539,14905921,2019-12-31
2525,2018,2,D2,Direct Motor (Commercial),GBP,512050,307230,204820,1024100,2020-12-31
2525,2018,3,D2,Direct Motor (Commercial),GBP,3945870,1274819,849879,6070569,2021-12-31
2525,2018,4,D2,Direct Motor (Commercial),GBP,3472917,520937,347291,4341146,2022-12-31
2525,2018,5,D2,Direct Motor (Commercial),GBP,2093422,66108,44072,2203602,2023-12-31
2525,2018,6,D2,Direct Motor (Commercial),GBP,4298226,0,0,4298226,2024-12-31
2525,2018,7,D2,Direct Motor (Commercial),GBP,10808772,0,0,10808772,2025-12-31
2525,2018,0,E1,Energy Offshore,GBP,745080,1788193,1192128,3725402,2018-12-31
2525,2018,1,E1,Energy Offshore,GBP,1911566,2130030,1420020,5461617,2019-12-31
2525,2018,2,E1,Energy Offshore,GBP,4160125,2496075,1664050,8320251,2020-12-31
2525,2018,3,E1,Energy Offshore,GBP,7532834,2433685,1622456,11588976,2021-12-31
2525,2018,4,E1,Energy Offshore,GBP,5987950,898192,598795,7484938,2022-12-31
2525,2018,5,E1,Energy Offshore,GBP,6892598,217661,145107,7255367,2023-12-31
2525,2018,6,E1,Energy Offshore,GBP,2274751,0,0,2274751,2024-12-31
2525,2018,7,E1,Energy Offshore,GBP,6564415,0,0,6564415,2025-12-31
2525,2019,0,A1,Direct Accident & Health,GBP,1298891,3117339,2078226,6494457,2019-12-31
2525,2019,1,A1,Direct Accident & Health,GBP,2158711,2405420,1603613,6167745,2020-12-31
2525,2019,2,A1,Direct Accident & Health,GBP,3563459,2138075,1425383,7126919,2021-12-31
2525,2019,3,A1,Direct Accident & Health,GBP,5425193,1752754,1168503,8346451,2022-12-31
2525,2019,4,A1,Direct Accident & Health,GBP,664490,99673,66449,830613,2023-12-31
2525,2019,5,A1,Direct Accident & Health,GBP,3663660,115694,77129,3856484,2024-12-31
2525,2019,6,A1,Direct Accident & Health,GBP,692725,0,0,692725,2025-12-31
2525,2019,0,A2,Accident & Health Reinsurance,GBP,1653896,3969352,2646234,8269483,2019-12-31
2525,2019,1,A2,Accident & Health Reinsurance,GBP,2220406,2474167,1649444,6344018,2020-12-31
2525,2019,2,A2,Accident & Health Reinsurance,GBP,5389130,3233478,2155652,10778260,2021-12-31
2525,2019,3,A2,Accident & Health Reinsurance,GBP,5872029,1897117,1264744,9033892,2022-12-31
2525,2019,4,A2,Accident & Health Reinsurance,GBP,7608298,1141244,760829,9510372,2023-12-31
2525,2019,5,A2,Accident & Health Reinsurance,GBP,13681216,432038,288025,14401280,2024-12-31
2525,2019,6,A2,Accident & Health Reinsurance,GBP,9796200,0,0,9796200,2025-12-31
2525,2019,0,D1,Direct Motor (Private Car),GBP,163198,391677,261118,815993,2019-12-31
2525,2019,1,D1,Direct Motor (Private Car),GBP,3200877,3566692,2377794,9145364,2020-12-31
2525,2019,2,D1,Direct Motor (Private Car),GBP,2985046,1791028,1194018,5970093,2021-12-31
2525,2019,3,D1,Direct Motor (Private Car),GBP,1933099,624539,416359,2973999,2022-12-31
2525,2019,4,D1,Direct Motor (Private Car),GBP,8307237,1246085,830723,10384046,2023-12-31
2525,2019,5,D1,Direct Motor (Private Car),GBP,8990304,283904,189269,9463478,2024-12-31
2525,2019,6,D1,Direct Motor (Private Car),GBP,6955368,0,0,6955368,2025-12-31
2525,2019,0,D2,Direct Motor (Commercial),GBP,1158464,2780313,1853542,5792320,2019-12-31
2525,2019,1,D2,Direct Motor (Commercial),GBP,4858611,5413881,3609254,13881747,2020-12-31
2525,2019,2,D2,Direct Motor (Commercial),GBP,1121595,672957,448638,2243191,2021-12-31
2525,2019,3,D2,Direct Motor (Commercial),GBP,6758975,2183668,1455779,10398423,2022-12-31
2525,2019,4,D2,Direct Motor (Commercial),GBP,3364817,504722,336481,4206021,2023-12-31
2525,2019,5,D2,Direct Motor (Commercial),GBP,14266905,450533,300355,15017794,2024-12-31
2525,2019,6,D2,Direct Motor (Commercial),GBP,7887800,0,0,7887800,2025-12-31
2525,2019,0,E1,Energy Offshore,GBP,1764610,4235064,2823376,8823050,2019-12-31
2525,2019,1,E1,Energy Offshore,GBP,522510,582226,388150,1492887,2020-12-31
2525,2019,2,E1,Energy Offshore,GBP,2164810,1298886,865924,4329621,2021-12-31
2525,2019,3,E1,Energy Offshore,GBP,3984773,1287388,858258,6130420,2022-12-31
2525,2019,4,E1,Energy Offshore,GBP,11027466,1654119,1102746,13784333,2023-12-31
2525,2019,5,E1,Energy Offshore,GBP,8081727,255212,170141,8507081,2024-12-31
2525,2019,6,E1,Energy Offshore,GBP,5270903,0,0,5270903,2025-12-31
2525,2020,0,A1,Direct Accident & Health,GBP,2061782,4948276,3298851,10308910,2020-12-31
2525,2020,1,A1,Direct Accident & Health,GBP,955078,1064229,709486,2728794,2021-12-31
2525,2020,2,A1,Direct Accident & Health,GBP,3581559,2148935,1432623,7163119,2022-12-31
2525,2020,3,A1,Direct Accident & Health,GBP,9698381,3133323,2088882,14920586,2023-12-31
2525,2020,4,A1,Direct Accident & Health,GBP,4735756,710363,473575,5919695,2024-12-31
2525,2020,5,A1,Direct Accident & Health,GBP,8291352,261832,174554,8727739,2025-12-31
2525,2020,0,A2,Accident & Health Reinsurance,GBP,1001570,2403768,1602512,5007852,2020-12-31
2525,2020,1,A2,Accident & Health Reinsurance,GBP,2445818,2725340,1816893,6988052,2021-12-31
2525,2020,2,A2,Accident & Health Reinsurance,GBP,3627107,2176264,1450842,7254214,2022-12-31
2525,2020,3,A2,Accident & Health Reinsurance,GBP,4488799,1450227,966818,6905845,2023-12-31
2525,2020,4,A2,Accident & Health Reinsurance,GBP,2528397,379259,252839,3160496,2024-12-31
2525,2020,5,A2,Accident & Health Reinsurance,GBP,2057297,64967,43311,2165576,2025-12-31
2525,2020,0,D1,Direct Motor (Private Car),GBP,978902,2349365,1566243,4894511,2020-12-31
2525,2020,1,D1,Direct Motor (Private Car),GBP,3198698,3564264,2376176,9139138,2021-12-31
2525,2020,2,D1,Direct Motor (Private Car),GBP,3504544,2102726,1401817,7009089,2022-12-31
2525,2020,3,D1,Direct Motor (Private Car),GBP,1988748,642518,428345,3059612,2023-12-31
2525,2020,4,D1,Direct Motor (Private Car),GBP,3626125,543918,362612,4532656,2024-12-31
2525,2020,5,D1,Direct Motor (Private Car),GBP,7881187,248879,165919,8295986,2025-12-31
2525,2020,0,D2,Direct Motor (Commercial),GBP,1074092,2577821,1718547,5370460,2020-12-31
2525,2020,1,D2,Direct Motor (Commercial),GBP,3542724,3947607,2631738,10122069,2021-12-31
2525,2020,2,D2,Direct Motor (Commercial),GBP,1994573,1196743,797829,3989146,2022-12-31
2525,2020,3,D2,Direct Motor (Commercial),GBP,865495,279621,186414,1331531,2023-12-31
2525,2020,4,D2,Direct Motor (Commercial),GBP,4346060,651909,434606,5432575,2024-12-31
2525,2020,5,D2,Direct Motor (Commercial),GBP,4303961,135914,90609,4530485,2025-12-31
2525,2020,0,E1,Energy Offshore,GBP,815839,1958014,1305342,4079196,2020-12-31
2525,2020,1,E1,Energy Offshore,GBP,694420,773782,515854,1984057,2021-12-31
2525,2020,2,E1,Energy Offshore,GBP,5469930,3281958,2187972,10939860,2022-12-31
2525,2020,3,E1,Energy Offshore,GBP,5873075,1897455,1264970,9035501,2023-12-31
2525,2020,4,E1,Energy Offshore,GBP,8214361,1232154,821436,10267951,2024-12-31
2525,2020,5,E1,Energy Offshore,GBP,1428250,45102,30068,1503421,2025-12-31
2525,2021,0,A1,Direct Accident & Health,GBP,2244262,5386229,3590819,11221311,2021-12-31
2525,2021,1,A1,Direct Accident & Health,GBP,3111889,3467533,2311689,8891111,2022-12-31
2525,2021,2,A1,Direct Accident & Health,GBP,4951445,2970867,1980578,9902891,2023-12-31
2525,2021,3,A1,Direct Accident & Health,GBP,518458,167501,111667,797628,2024-12-31
2525,2021,4,A1,Direct Accident & Health,GBP,4042605,606390,404260,5053257,2025-12-31
2525,2021,0,A2,Accident & Health Reinsurance,GBP,1443353,3464048,2309365,7216767,2021-12-31
2525,2021,1,A2,Accident & Health Reinsurance,GBP,939048,1046368,697579,2682996,2022-12-31
2525,2021,2,A2,Accident & Health Reinsurance,GBP,2912605,1747563,1165042,5825211,2023-12-31
2525,2021,3,A2,Accident & Health Reinsurance,GBP,937682,302943,201962,1442587,2024-12-31
2525,2021,4,A2,Accident & Health Reinsurance,GBP,5442717,816407,544271,6803396,2025-12-31
2525,2021,0,D1,Direct Motor (Private Car),GBP,2541841,6100418,4066945,12709205,2021-12-31
2525,2021,1,D1,Direct Motor (Private Car),GBP,2691847,2999487,1999658,7690994,2022-12-31
2525,2021,2,D1,Direct Motor (Private Car),GBP,1611344,966806,644537,3222688,2023-12-31
2525,2021,3,D1,Direct Motor (Private Car),GBP,6733145,2175324,1450216,10358686,2024-12-31
2525,2021,4,D1,Direct Motor (Private Car),GBP,3022466,453369,302246,3778083,2025-12-31
2525,2021,0,D2,Direct Motor (Commercial),GBP,1330441,3193058,2128705,6652205,2021-12-31
2525,2021,1,D2,Direct Motor (Commercial),GBP,2211075,2463769,1642513,6317358,2022-12-31
2525,2021,2,D2,Direct Motor (Commercial),GBP,1443762,866257,577505,2887525,2023-12-31
2525,2021,3,D2,Direct Motor (Commercial),GBP,773625,249940,166627,1190193,2024-12-31
2525,2021,4,D2,Direct Motor (Commercial),GBP,2664151,399622,266415,3330189,2025-12-31
2525,2021,0,E1,Energy Offshore,GBP,270479,649151,432767,1352398,2021-12-31
2525,2021,1,E1,Energy Offshore,GBP,2544009,2834753,1889835,7268598,2022-12-31
2525,2021,2,E1,Energy Offshore,GBP,904259,542555,361703,1808519,2023-12-31
2525,2021,3,E1,Energy Offshore,GBP,1212304,391667,261111,1865084,2024-12-31
2525,2021,4,E1,Energy Offshore,GBP,624132,93619,62413,780165,2025-12-31
2525,2022,0,A1,Direct Accident & Health,GBP,602558,1446139,964092,3012790,2022-12-31
2525,2022,1,A1,Direct Accident & Health,GBP,2405153,2680028,1786685,6871867,2023-12-31
