reporting_period,LEI,Undertaking_Name,Reporting_Date,GL_Subclass,Accident_Year,Development_Year,Calendar_Year,Gross_Paid_Cumulative,Gross_Paid_Incremental,Gross_Case_Reserves,Gross_IBNR,Gross_Incurred,Gross_Ultimate,RI_Paid,RI_Outstanding,Net_Paid_Cumulative,Net_Incurred,Net_Ultimate,Large_Claims_Count,Large_Claims_Amount,Large_Claims_Threshold,Total_Claim_Count,Open_Claims,Closed_Claims
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2017,2,2019,17080436.0,2562065.4,10350268.79,10350268.79,30535785.42,37780973.57,5852659.43,7780136.7,12356002.96,20919454.98,23514041.8,13,16501323.49,1000000,2927,167,1908
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2017,3,2020,19698191.07,2954728.66,9041391.25,9041391.25,31451999.69,37780973.57,6801256.92,5525826.9,13338968.59,22727129.34,28504657.12,2,18223346.03,1000000,2550,12,289
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2017,4,2021,23748644.56,3562296.68,7016164.5,7016164.5,32869658.42,37780973.57,9248340.42,5503333.63,18113711.12,25516302.82,27900701.26,13,7999334.02,1000000,926,485,1112
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2017,5,2022,27870005.15,4180500.77,4955484.21,4955484.21,34312134.62,37780973.57,9738920.03,3848831.69,19901702.27,26037424.89,27995993.97,12,10738896.67,1000000,1077,112,464
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2017,6,2023,28763771.4,4314565.71,4508601.09,4508601.09,34624952.81,37780973.57,10072528.12,2225027.75,18665913.23,25234293.31,28630939.1,1,14156516.74,1000000,1827,24,149
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2017,7,2024,33844687.1,5076703.06,1968143.24,1968143.24,36403273.31,37780973.57,8200183.68,985972.39,24618324.21,27880307.32,26744031.37,11,7673862.5,1000000,887,358,348
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2018,0,2018,6506088.97,975913.35,17909675.07,17909675.07,29788666.56,42325439.11,2359865.73,9144992.63,3974177.08,20959019.69,25752111.11,8,13747515.23,1000000,495,418,777
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2018,1,2019,11840471.73,1776070.76,15242483.69,15242483.69,31655700.53,42325439.11,2900836.77,8467641.43,7368813.12,19716157.34,32396413.73,6,8991072.83,1000000,280,222,2189
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2018,2,2020,19550326.6,2932548.99,11387556.25,11387556.25,34354149.73,42325439.11,7094743.34,5150465.77,12494108.3,25020081.23,28067239.76,4,14514532.53,1000000,1439,175,2392
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2018,3,2021,24374044.1,3656106.61,8975697.51,8975697.51,36042450.86,42325439.11,5547450.4,5815004.44,19218435.19,22039718.15,25903226.0,7,15509002.18,1000000,2658,116,2308
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2018,4,2022,29283570.24,4392535.54,6520934.43,6520934.43,37760785.01,42325439.11,7147965.13,3471202.87,18147895.12,25392218.96,25770541.8,13,13405660.11,1000000,1852,71,1041
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2018,5,2023,31137591.79,4670638.77,5593923.66,5593923.66,38409692.55,42325439.11,12299378.82,4068769.42,23801982.51,24798406.2,26133712.88,7,16122708.32,1000000,533,192,1414
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2018,6,2024,33960555.83,5094083.37,4182441.64,4182441.64,39397729.96,42325439.11,10300262.91,1855344.47,23730854.6,24823372.95,28968500.57,6,9254406.04,1000000,161,215,1385
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2019,0,2019,4360877.4,654131.61,11664078.5,11664078.5,19524179.44,27689034.39,883670.83,9048166.93,3369119.53,14653318.68,22054596.01,1,5984874.0,1000000,1694,118,1969
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2019,1,2020,8471379.18,1270706.88,9608827.61,9608827.61,20962855.07,27689034.39,3133227.84,4330187.78,6073597.62,14229258.62,19026947.02,8,13117880.11,1000000,370,346,1230
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2019,2,2021,12527489.42,1879123.41,7580772.49,7580772.49,22382493.65,27689034.39,2739165.74,5874238.03,7980539.85,17425383.77,21990192.08,20,12829748.39,1000000,1611,32,365
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2019,3,2022,15606627.99,2340994.2,6041203.2,6041203.2,23460192.15,27689034.39,5442192.93,4107697.37,10801423.35,15363703.16,18191710.71,7,11611406.49,1000000,1783,164,2136
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2019,4,2023,18315446.66,2747317.0,4686793.86,4686793.86,24408278.68,27689034.39,5805571.8,3098174.78,13827379.19,18298109.93,17197085.57,4,8553433.87,1000000,2296,415,2421
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2019,5,2024,19545064.75,2931759.71,4071984.82,4071984.82,24838645.02,27689034.39,6012994.85,1728828.07,14707520.69,15432385.94,18116392.64,6,12039813.81,1000000,1131,58,1418
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2020,0,2020,9449246.15,1417386.92,28882791.44,28882791.44,46996875.02,67214829.03,3137529.71,22233721.82,6836790.05,34896659.99,50979313.89,13,17924440.37,1000000,2876,483,634
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2020,1,2021,20393011.7,3058951.75,23410908.67,23410908.67,50827192.96,67214829.03,5339121.78,11700728.88,13020760.2,36447474.75,51009762.94,11,31104785.92,1000000,818,335,1392
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2020,2,2022,29944267.81,4491640.17,18635280.61,18635280.61,54170132.6,67214829.03,8222091.07,12577375.04,22640017.91,35246547.97,44325368.61,16,24198548.03,1000000,376,181,162
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2020,3,2023,36680321.77,5502048.27,15267253.63,15267253.63,56527751.49,67214829.03,12513768.58,9187741.58,22826891.28,35792843.08,52453227.17,20,18028328.47,1000000,2496,239,1656
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2020,4,2024,40937718.2,6140657.73,13138555.41,13138555.41,58017840.24,67214829.03,14176359.76,8850189.49,29475779.51,40638667.61,53362932.96,17,15859317.99,1000000,2723,389,1042
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2021,0,2021,2469462.39,370419.36,6985115.0,6985115.0,11550111.9,16439692.4,772470.03,2856892.25,1685157.4,8738357.57,11412759.17,17,7604731.02,1000000,2506,370,144
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2021,1,2022,5031886.62,754782.99,5703902.89,5703902.89,12446960.38,16439692.4,1777348.26,4117031.78,3713029.37,9333678.5,12149953.72,8,6002774.89,1000000,186,325,598
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2021,2,2023,7466769.81,1120015.47,4486461.29,4486461.29,13299169.49,16439692.4,1776919.16,3279494.15,4946193.38,9404472.82,10684305.88,10,6719880.34,1000000,1068,387,1845
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2021,3,2024,9643326.44,1446498.97,3398182.98,3398182.98,14060964.31,16439692.4,3475339.58,2200793.08,6880526.02,9813909.82,10537748.9,8,5004291.94,1000000,2638,50,335
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2022,0,2022,8783657.44,1317548.62,25275818.89,25275818.89,41642222.0,59335295.22,3416085.73,14413109.61,6299973.52,32667694.7,41753373.92,5,16343013.12,1000000,1634,265,1304
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2022,1,2023,17504045.98,2625606.9,20915624.62,20915624.62,44694357.99,59335295.22,4815500.28,14345755.57,11539089.76,33344570.62,46153872.9,7,17849356.45,1000000,721,202,927
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2022,2,2024,25337742.81,3800661.42,16998776.2,16998776.2,47436151.88,59335295.22,8303453.75,9253144.22,17908646.52,34478166.57,40439886.72,2,28327164.53,1000000,1075,482,1907
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2023,0,2023,7006383.26,1050957.49,20184322.32,20184322.32,33246002.27,47375027.9,1831993.12,15224430.58,4394826.38,20773491.43,37290762.48,11,12444970.91,1000000,649,152,1390
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2023,1,2024,13512986.28,2026947.94,16931020.81,16931020.81,35523313.33,47375027.9,4148941.65,7089278.92,9783442.61,24531908.53,34492923.68,2,13510461.2,1000000,2233,415,1789
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Employers Liability,2024,0,2024,4269581.35,640437.2,11332652.78,11332652.78,19002029.97,26934886.92,1084969.54,7423180.8,3368778.12,12924456.0,17030533.21,10,5939539.66,1000000,197,127,1446
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,0,2010,11628900.98,1744335.15,32891179.4,32891179.4,54387434.2,77411259.78,3775804.43,15616754.42,7054288.18,43057083.79,46872404.12,11,15529907.29,1000000,1092,115,2299
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,1,2011,22649009.91,3397351.49,27381124.93,27381124.93,58244472.33,77411259.78,5537470.79,17234625.91,17639995.09,40551055.9,58419200.02,2,36597575.1,1000000,2823,137,1001
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,2,2012,33320297.16,4998044.57,22045481.31,22045481.31,61979422.86,77411259.78,9918192.2,14480089.39,22203867.92,46357535.5,57366620.02,20,25261483.66,1000000,1662,276,1407
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,3,2013,40120122.41,6018018.36,18645568.68,18645568.68,64359361.7,77411259.78,8116852.68,10212920.53,24730595.87,48676587.07,51622871.88,6,30951303.96,1000000,1911,332,114
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,4,2014,49235147.21,7385272.08,14088056.29,14088056.29,67549620.38,77411259.78,17684658.47,10641624.62,37788114.81,47074973.29,47746515.86,3,24114639.45,1000000,2113,45,878
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,5,2015,55912558.47,8386883.77,10749350.65,10749350.65,69886714.32,77411259.78,21920563.4,6731231.79,40713805.58,52862360.77,55243809.63,2,29381086.22,1000000,2698,82,926
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,6,2016,59720984.27,8958147.64,8845137.76,8845137.76,71219663.35,77411259.78,12647311.2,6090358.09,45969447.65,48600300.88,54945187.74,5,22618452.92,1000000,475,98,2338
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,7,2017,65341005.91,9801150.89,6035126.93,6035126.93,73186670.93,77411259.78,15798014.15,4248456.11,45633005.75,51920915.88,47020962.84,7,29936445.05,1000000,1067,269,410
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,8,2018,66028004.8,9904200.72,5691627.49,5691627.49,73427120.54,77411259.78,18268557.64,3216260.61,45542586.5,47396272.15,59608376.56,14,25418377.7,1000000,2013,169,762
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,9,2019,72336403.49,10850460.52,2537428.15,2537428.15,75635060.08,77411259.78,23349287.5,1631043.26,51493652.73,57824905.63,59027909.6,7,25169758.02,1000000,1103,227,812
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,10,2020,73756074.09,11063411.11,1827592.84,1827592.84,76131944.79,77411259.78,16268071.09,797395.34,51332994.45,59386023.48,56510215.03,20,31023717.86,1000000,1119,165,1258
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,11,2021,70016204.75,10502430.71,3697527.52,3697527.52,74822990.52,77411259.78,20350972.31,2071785.23,52973957.3,46956276.53,54794646.9,19,36646912.33,1000000,1936,335,914
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,12,2022,78806313.72,11820947.06,-697526.97,-697526.97,77899528.66,77411259.78,29195171.88,-383635.74,62116723.49,59286223.21,59624340.22,9,37134656.49,1000000,2070,50,1562
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,13,2023,80504348.48,12075652.27,-1546544.35,-1546544.35,78493840.83,77411259.78,19966124.39,-697607.62,59426296.53,55938069.83,51516055.53,13,31377481.53,1000000,1647,95,2018
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2010,14,2024,72301045.65,10845156.85,2555107.06,2555107.06,75622684.83,77411259.78,15142851.26,1384163.42,46183690.1,56241438.45,61124268.82,15,30847475.44,1000000,1831,268,1865
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,0,2011,9725137.63,1458770.64,26866983.2,26866983.2,44652215.78,63459104.02,1957856.1,16252128.0,7424367.13,32632914.21,40966435.62,5,28844864.52,1000000,2074,20,1652
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,1,2012,20275426.3,3041313.95,21591838.86,21591838.86,48344816.82,63459104.02,5186425.04,10425354.61,13538011.24,29617565.22,49160913.38,14,30383574.52,1000000,440,398,1319
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,2,2013,29089532.17,4363429.83,17184785.92,17184785.92,51429753.87,63459104.02,10264734.86,11470161.87,19649130.9,37359008.95,48689888.16,20,28110620.38,1000000,2300,88,2354
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,3,2014,32855407.23,4928311.08,15301848.39,15301848.39,52747810.14,63459104.02,9610870.04,8552640.48,24654755.06,36937982.66,42513806.22,6,26139117.68,1000000,1153,204,1989
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,4,2015,41095839.42,6164375.91,11181632.3,11181632.3,55631961.41,63459104.02,10328403.85,8455178.77,25586662.9,33580427.77,39901955.45,10,15807217.08,1000000,1957,155,1626
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,5,2016,46571869.4,6985780.41,8443617.31,8443617.31,57548571.9,63459104.02,15134604.78,4892607.22,29844848.95,36050622.63,44321767.01,18,23457335.83,1000000,2582,256,384
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,6,2017,49373954.42,7406093.16,7042574.8,7042574.8,58529301.66,63459104.02,12051589.27,3044062.04,29883531.47,36355316.89,47493801.34,11,19241155.4,1000000,659,376,2012
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,7,2018,50371479.32,7555721.9,6543812.35,6543812.35,58878435.38,63459104.02,15193703.16,4020694.38,34541625.19,36630427.39,47657373.34,7,25810370.86,1000000,733,479,866
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,8,2019,55646225.42,8346933.81,3906439.3,3906439.3,60724596.51,63459104.02,15367432.52,1806236.15,41774170.61,43716534.59,39164337.45,1,19889291.3,1000000,152,451,2140
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,9,2020,61680894.22,9252134.13,889104.9,889104.9,62836730.59,63459104.02,17916752.83,471199.81,44950372.02,40252862.48,44723481.28,12,25438015.02,1000000,2112,217,1793
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,10,2021,62282165.12,9342324.77,588469.45,588469.45,63047175.4,63459104.02,21082566.49,325873.15,46933350.51,49156620.81,44139152.72,13,12777505.55,1000000,1628,206,2095
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,11,2022,63501120.13,9525168.02,-21008.06,-21008.06,63473809.66,63459104.02,14801374.38,-9464.76,42008258.79,42908088.98,48221008.22,10,20100989.48,1000000,2725,311,381
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,12,2023,57369932.63,8605489.89,3044585.7,3044585.7,61327894.03,63459104.02,18771002.27,2035270.25,43764319.45,41689059.76,39167861.09,14,23220871.79,1000000,259,481,599
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2011,13,2024,58890101.89,8833515.28,2284501.06,2284501.06,61859953.28,63459104.02,11979133.88,1625270.33,40085439.41,43611331.05,46488225.71,13,20326477.73,1000000,2416,93,885
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,0,2012,10448376.1,1567256.41,31939134.05,31939134.05,51969250.36,74326644.2,2617827.38,15258489.36,8311461.72,38867859.04,51308425.73,14,16278294.62,1000000,1145,404,1517
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,1,2013,21098786.52,3164817.98,26613928.84,26613928.84,55696894.01,74326644.2,7649996.2,20710417.5,12791562.08,43559394.82,50253191.26,17,19628908.47,1000000,2101,335,1598
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,2,2014,31584411.65,4737661.75,21371116.28,21371116.28,59366862.81,74326644.2,11191929.58,12556902.71,24208970.07,38305365.82,54683123.53,2,17499205.82,1000000,2766,207,1826
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,3,2015,38531735.28,5779760.29,17897454.46,17897454.46,61798426.08,74326644.2,8734372.6,12949891.46,28171474.39,39130317.11,50315751.96,8,31893994.34,1000000,1092,254,231
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,4,2016,46862679.32,7029401.9,13731982.44,13731982.44,64714256.49,74326644.2,18007113.05,10516516.76,33299690.41,47008102.89,54306292.15,12,20628656.77,1000000,2684,371,205
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,5,2017,53235406.88,7985311.03,10545618.66,10545618.66,66944711.14,74326644.2,12094457.44,8119583.65,39648128.01,40787488.06,52762811.63,5,22515184.66,1000000,1170,319,1955
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,6,2018,62085955.82,9312893.37,6120344.19,6120344.19,70042403.27,74326644.2,16686222.58,4025105.86,39309602.9,49852757.43,48964694.58,5,18542009.77,1000000,1141,136,2458
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,7,2019,64232479.3,9634871.89,5047082.45,5047082.45,70793686.48,74326644.2,21050797.39,4004060.02,47135155.81,49778013.43,58162395.46,6,33334328.95,1000000,150,69,468
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,8,2020,66602157.49,9990323.62,3862243.35,3862243.35,71623073.85,74326644.2,20131821.86,3000143.03,48181693.01,53198455.94,45884498.99,13,30882102.74,1000000,1728,371,2490
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,9,2021,66127747.99,9919162.2,4099448.11,4099448.11,71457030.53,74326644.2,14753602.13,3033044.09,48818030.79,48698885.42,51009138.02,3,19260658.48,1000000,2223,475,863
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,10,2022,64723658.52,9708548.78,4801492.84,4801492.84,70965599.21,74326644.2,17467092.03,2205641.33,44293335.33,54413938.93,46301847.87,14,16911250.04,1000000,779,434,1838
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,11,2023,74585270.84,11187790.63,-129313.32,-129313.32,74417163.52,74326644.2,26032341.38,-54470.38,45938119.74,54844321.77,50101274.87,9,31012940.1,1000000,2933,164,2140
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2012,12,2024,70765784.36,10614867.65,1780429.92,1780429.92,73080343.26,74326644.2,27850393.68,1206716.01,43119230.85,48678842.58,52974177.81,18,18028826.27,1000000,2797,463,1657
2025-11-30,549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,Professional Indemnity,2013,0,2013,8222223.09,1233333.46,25348045.31,25348045.31,41174682.0,58918313.72,1774862.45,15454839.88,5973042.34,25469862.59,43188968.38,19,22691637.15,1000000,1361,385,1775
